Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 IX,KNN,0,0,euclidean,11,39.333333333333336,80,-1,-1,5,42
 IX,RF,10,50,0,-1,44.44444444444444,80,-1,-1,-1,36
 IX,SVM,0,0,poly,-1,42.22222222222222,80,100,4,-1,34
 IX,ZR,0,0,0,0,49.666666666666664,80,-1,-1,-1,40
 IX,KNN,0,0,euclidean,11,41.888888888888886,90,-1,-1,9,34
 IX,RF,10,20,0,-1,45.111111111111114,90,-1,-1,-1,60
 IX,SVM,0,0,poly,-1,46.333333333333336,90,10,2,-1,54
 IX,ZR,0,0,0,0,53.22222222222222,90,-1,-1,-1,68
 IX,KNN,0,0,canberra,11,54.25,100,-1,-1,9,54
 IX,RF,50,30,0,-1,52.0,100,-1,-1,-1,56
 IX,SVM,0,0,poly,-1,54.625,100,100,2,-1,53
 IX,ZR,0,0,0,0,58.125,100,-1,-1,-1,68
 CUZ,KNN,0,0,chebyshev,11,6.333333333333333,10,-1,-1,11,1
 CUZ,RF,10,10,0,-1,6.666666666666667,10,-1,-1,-1,1
 CUZ,SVM,0,0,poly,-1,6.666666666666667,10,0.5,2,-1,1
 CUZ,ZR,0,0,0,0,6.555555555555555,10,-1,-1,-1,1
 CUZ,KNN,0,0,euclidean,11,7.888888888888889,20,-1,-1,9,10
 CUZ,RF,20,10,0,-1,7.555555555555555,20,-1,-1,-1,14
 CUZ,SVM,0,0,poly,-1,7.444444444444445,20,0.5,3,-1,14
 CUZ,ZR,0,0,0,0,6.333333333333333,20,-1,-1,-1,0
 CUZ,KNN,0,0,euclidean,11,12.666666666666666,30,-1,-1,3,13
 CUZ,RF,30,10,0,-1,11.666666666666666,30,-1,-1,-1,13
 CUZ,SVM,0,0,poly,-1,11.88888888888889,30,0.5,3,-1,15
 CUZ,ZR,0,0,0,0,8.666666666666666,30,-1,-1,-1,15
 CUZ,KNN,0,0,euclidean,11,15.333333333333334,40,-1,-1,11,9
 CUZ,RF,40,10,0,-1,15.555555555555555,40,-1,-1,-1,3
 CUZ,SVM,0,0,poly,-1,15.222222222222221,40,1,3,-1,3
 CUZ,ZR,0,0,0,0,14.0,40,-1,-1,-1,2
 CUZ,KNN,0,0,euclidean,11,19.88888888888889,50,-1,-1,7,31
 CUZ,RF,10,10,0,-1,19.88888888888889,50,-1,-1,-1,33
 CUZ,SVM,0,0,poly,-1,20.11111111111111,50,1,3,-1,34
 CUZ,ZR,0,0,0,0,19.77777777777778,50,-1,-1,-1,34
 CUZ,KNN,0,0,chebyshev,11,24.88888888888889,60,-1,-1,7,27
 CUZ,RF,20,30,0,-1,25.666666666666668,60,-1,-1,-1,20
 CUZ,SVM,0,0,linear,-1,26.0,60,0.5,1,-1,24
 CUZ,ZR,0,0,0,0,26.0,60,-1,-1,-1,24
 CUZ,KNN,0,0,euclidean,11,32.44444444444444,70,-1,-1,7,46
 CUZ,RF,20,50,0,-1,32.111111111111114,70,-1,-1,-1,58
 CUZ,SVM,0,0,poly,-1,33.666666666666664,70,5,3,-1,59
 CUZ,ZR,0,0,0,0,32.44444444444444,70,-1,-1,-1,61
 CUZ,KNN,0,0,euclidean,11,42.0,80,-1,-1,7,45
 CUZ,RF,50,20,0,-1,40.333333333333336,80,-1,-1,-1,40
 CUZ,SVM,0,0,poly,-1,41.333333333333336,80,0.5,3,-1,37
 CUZ,ZR,0,0,0,0,41.333333333333336,80,-1,-1,-1,36
 CUZ,KNN,0,0,canberra,11,48.333333333333336,90,-1,-1,3,43
 CUZ,RF,10,50,0,-1,47.888888888888886,90,-1,-1,-1,24
 CUZ,SVM,0,0,poly,-1,47.22222222222222,90,100,3,-1,25
 CUZ,ZR,0,0,0,0,46.333333333333336,90,-1,-1,-1,28
 CUZ,KNN,0,0,euclidean,11,53.0,100,-1,-1,3,50
 CUZ,RF,20,20,0,-1,53.125,100,-1,-1,-1,17
 CUZ,SVM,0,0,linear,-1,55.125,100,0.5,1,-1,12
 CUZ,ZR,0,0,0,0,55.125,100,-1,-1,-1,12
 KMT,KNN,0,0,braycurtis,11,5.222222222222222,10,-1,-1,3,1
 KMT,RF,20,20,0,-1,5.555555555555555,10,-1,-1,-1,2
 KMT,SVM,0,0,poly,-1,5.111111111111111,10,100,4,-1,2
 KMT,ZR,0,0,0,0,3.5555555555555554,10,-1,-1,-1,2
 KMT,KNN,0,0,euclidean,11,10.555555555555555,20,-1,-1,3,12
 KMT,RF,10,40,0,-1,11.444444444444445,20,-1,-1,-1,12
 KMT,SVM,0,0,poly,-1,11.666666666666666,20,1,3,-1,13
 KMT,ZR,0,0,0,0,8.666666666666666,20,-1,-1,-1,9
 KMT,KNN,0,0,chebyshev,11,15.88888888888889,30,-1,-1,11,17
 KMT,RF,10,10,0,-1,16.666666666666668,30,-1,-1,-1,12
 KMT,SVM,0,0,poly,-1,16.11111111111111,30,10,4,-1,13
 KMT,ZR,0,0,0,0,14.333333333333334,30,-1,-1,-1,6
 KMT,KNN,0,0,euclidean,11,22.555555555555557,40,-1,-1,7,26
 KMT,RF,50,20,0,-1,22.22222222222222,40,-1,-1,-1,26
 KMT,SVM,0,0,poly,-1,21.666666666666668,40,100,4,-1,28
 KMT,ZR,0,0,0,0,19.77777777777778,40,-1,-1,-1,40
