Stock,Algorithm,Estimators,Depth,Metric,No_of_features,Model_Score,Future_day,Our_test_score
 NKX,KNN,0,0,euclidean,0,0.6271186440677966,70,44
 NPN,KNN,0,0,hamming,0,0.576530612244898,90,29
 NR,KNN,0,0,euclidean,0,0.5862516212710766,60,36
 NTC,KNN,0,0,hamming,0,0.7317708333333334,30,11
 NNA,KNN,0,0,hamming,0,0.564748201438849,90,61
 NRK,KNN,0,0,canberra,0,0.7202072538860104,60,27
 NRP,KNN,0,0,hamming,0,0.5079113924050633,40,16
 NPN,KNN,0,0,hamming,0,0.5372340425531915,100,51
 NKX,KNN,0,0,hamming,0,0.46219931271477666,80,34
 NR,KNN,0,0,hamming,0,0.508519003931848,70,40
 NNA,KNN,0,0,hamming,0,0.5444444444444444,100,64
 NTC,KNN,0,0,chebyshev,0,0.7342105263157894,40,28
 NRK,KNN,0,0,chebyshev,0,0.5831873905429071,70,40
 NRP,KNN,0,0,braycurtis,0,0.6282051282051282,50,27
 NKX,KNN,0,0,hamming,0,0.4686411149825784,90,54
 NR,KNN,0,0,canberra,0,0.6026490066225165,80,45
 NTC,KNN,0,0,braycurtis,0,0.7273936170212766,50,36
 NRK,KNN,0,0,chebyshev,0,0.5932504440497336,80,28
 NRP,KNN,0,0,braycurtis,0,0.612012987012987,60,38
 NKX,KNN,0,0,hamming,0,0.4717314487632509,100,33
 NR,KNN,0,0,canberra,0,0.6157965194109772,90,56
 NTC,KNN,0,0,hamming,0,0.45026881720430106,60,30
 NRK,KNN,0,0,canberra,0,0.7423423423423423,90,11
 NRP,KNN,0,0,euclidean,0,0.6200657894736842,70,43
 NVGS,KNN,0,0,euclidean,0,0.5493827160493827,10,5
 OAK,KNN,0,0,chebyshev,0,0.7808988764044944,10,10
 NUW,KNN,0,0,manhattan,0,0.9375,10,10
 NRK,KNN,0,0,canberra,0,0.7568555758683729,100,14
 NR,KNN,0,0,chebyshev,0,0.543978349120433,100,53
 NTC,KNN,0,0,chebyshev,0,0.626358695652174,70,39
 NRP,KNN,0,0,hamming,0,0.525,80,57
 OAK,KNN,0,0,canberra,0,0.7411764705882353,20,17
 NVGS,KNN,0,0,euclidean,0,0.6103896103896104,20,8
 PAGS,KNN,0,0,error,0,-1,10,-1
 PAGS,KNN,0,0,error,0,-1,20,-1
 PAGS,KNN,0,0,error,0,-1,30,-1
 PAGS,KNN,0,0,error,0,-1,40,-1
 PAGS,KNN,0,0,error,0,-1,50,-1
 NUW,KNN,0,0,hamming,0,0.8567073170731707,20,16
 PAGS,KNN,0,0,error,0,-1,60,-1
 PAGS,KNN,0,0,error,0,-1,70,-1
 PAGS,KNN,0,0,error,0,-1,80,-1
 PAGS,KNN,0,0,error,0,-1,90,-1
 PAGS,KNN,0,0,error,0,-1,100,-1
 OUT,KNN,0,0,chebyshev,0,0.675,10,10
 OAK,KNN,0,0,chebyshev,0,0.4567901234567901,30,30
 NVGS,KNN,0,0,chebyshev,0,0.547945205479452,30,17
 PANW,KNN,0,0,euclidean,0,0.5792682926829268,10,8
 NTC,KNN,0,0,chebyshev,0,0.5906593406593407,80,36
 NRP,KNN,0,0,hamming,0,0.5523648648648649,90,61
 NUW,KNN,0,0,canberra,0,0.834375,30,29
 OUT,KNN,0,0,canberra,0,0.75,20,11
 OAK,KNN,0,0,braycurtis,0,0.6818181818181818,40,25
 NVGS,KNN,0,0,hamming,0,0.5362318840579711,40,21
 PANW,KNN,0,0,manhattan,0,0.6474358974358975,20,10
 NUW,KNN,0,0,hamming,0,0.6538461538461539,40,40
 NRP,KNN,0,0,manhattan,0,0.6318493150684932,100,60
 NTC,KNN,0,0,canberra,0,0.7291666666666666,90,27
 OUT,KNN,0,0,braycurtis,0,0.765625,30,24
 OAK,KNN,0,0,hamming,0,0.4589041095890411,50,29
 NVGS,KNN,0,0,hamming,0,0.5846153846153846,50,34
 PANW,KNN,0,0,hamming,0,0.5405405405405406,30,12
 NUW,KNN,0,0,braycurtis,0,0.7302631578947368,50,14
 OUT,KNN,0,0,chebyshev,0,0.6071428571428571,40,39
 OAK,KNN,0,0,chebyshev,0,0.5579710144927537,60,21
 PANW,KNN,0,0,hamming,0,0.5357142857142857,40,26
 NVGS,KNN,0,0,euclidean,0,0.6721311475409836,60,41
 NTC,KNN,0,0,hamming,0,0.42696629213483145,100,23
 PEO,KNN,0,0,canberra,0,0.7472256473489519,10,9
 OUT,KNN,0,0,hamming,0,0.6666666666666666,50,34
 NUW,KNN,0,0,chebyshev,0,0.4966216216216216,60,26
 OAK,KNN,0,0,hamming,0,0.47692307692307695,70,29
 PANW,KNN,0,0,hamming,0,0.6212121212121212,50,30
 NVGS,KNN,0,0,canberra,0,0.7719298245614035,70,51
 PFGC,KNN,0,0,chebyshev,0,0.75,10,10
 PFGC,KNN,0,0,error,0,-1,20,-1
 OUT,KNN,0,0,hamming,0,0.45,60,38
 PFGC,KNN,0,0,error,0,-1,30,-1
 PFGC,KNN,0,0,error,0,-1,40,-1
 PFGC,KNN,0,0,error,0,-1,50,-1
 NUW,KNN,0,0,euclidean,0,0.6319444444444444,70,43
 PFGC,KNN,0,0,error,0,-1,60,-1
 PFGC,KNN,0,0,error,0,-1,70,-1
 PFGC,KNN,0,0,error,0,-1,80,-1
 PEO,KNN,0,0,hamming,0,0.4396014943960149,20,11
 PFGC,KNN,0,0,error,0,-1,90,-1
 PFGC,KNN,0,0,error,0,-1,100,-1
 OAK,KNN,0,0,hamming,0,0.5737704918032787,80,37
 PANW,KNN,0,0,manhattan,0,0.6693548387096774,60,43
 NVGS,KNN,0,0,braycurtis,0,0.7452830188679245,80,59
 OUT,KNN,0,0,chebyshev,0,0.65625,70,45
 NUW,KNN,0,0,hamming,0,0.525,80,29
 PANW,KNN,0,0,hamming,0,0.49137931034482757,70,31
 OAK,KNN,0,0,braycurtis,0,0.7543859649122807,90,55
 NVGS,KNN,0,0,braycurtis,0,0.7959183673469388,90,66
 OUT,KNN,0,0,hamming,0,0.5833333333333334,80,48
 PEO,KNN,0,0,hamming,0,0.39748427672955977,30,15
 NUW,KNN,0,0,chebyshev,0,0.6727941176470589,90,20
 PANW,KNN,0,0,chebyshev,0,0.75,80,44
 OAK,KNN,0,0,hamming,0,0.5094339622641509,100,53
 NVGS,KNN,0,0,canberra,0,0.7333333333333333,100,70
 OUT,KNN,0,0,euclidean,0,0.8125,90,27
 PEO,KNN,0,0,chebyshev,0,0.6010165184243964,40,12
 PANW,KNN,0,0,chebyshev,0,0.69,90,56
 NUW,KNN,0,0,euclidean,0,0.7537878787878788,100,18
 OUT,KNN,0,0,euclidean,0,0.875,100,26
 PANW,KNN,0,0,chebyshev,0,0.6847826086956522,100,76
 PEO,KNN,0,0,canberra,0,0.62002567394095,50,31
 PGP,KNN,0,0,manhattan,0,0.6851145038167938,10,8
 PG,KNN,0,0,chebyshev,0,0.8902589395807645,10,6
 PGR,KNN,0,0,braycurtis,0,0.7287299630086314,10,8
 PHM,KNN,0,0,canberra,0,0.5265104808877928,10,6
 PEO,KNN,0,0,euclidean,0,0.6070038910505836,60,42
 PJC,KNN,0,0,euclidean,0,0.4890756302521008,10,8
 PGP,KNN,0,0,hamming,0,0.375968992248062,20,13
 PG,KNN,0,0,braycurtis,0,0.7322540473225405,20,10
 PGR,KNN,0,0,chebyshev,0,0.5815691158156912,20,12
 PHM,KNN,0,0,hamming,0,0.41967621419676215,20,3
 PJC,KNN,0,0,euclidean,0,0.575809199318569,20,3
 PEO,KNN,0,0,chebyshev,0,0.5923984272608126,70,47
 PGP,KNN,0,0,canberra,0,0.6515748031496063,30,7
 PG,KNN,0,0,hamming,0,0.4628930817610063,30,20
 PGR,KNN,0,0,chebyshev,0,0.5911949685534591,30,23
 PHM,KNN,0,0,euclidean,0,0.5610062893081761,30,16
 PJC,KNN,0,0,canberra,0,0.6735751295336787,30,18
 PGP,KNN,0,0,canberra,0,0.696,40,20
 PEO,KNN,0,0,canberra,0,0.6847682119205298,80,43
 PG,KNN,0,0,canberra,0,0.6747141041931385,40,25
 PJC,KNN,0,0,chebyshev,0,0.6182136602451839,40,28
 PGP,KNN,0,0,manhattan,0,0.7215447154471545,50,27
 PGR,KNN,0,0,chebyshev,0,0.5743329097839899,40,31
 PHM,KNN,0,0,manhattan,0,0.6060991105463787,40,27
 PEO,KNN,0,0,chebyshev,0,0.6171352074966533,90,55
 PGP,KNN,0,0,braycurtis,0,0.7169421487603306,60,29
 PJC,KNN,0,0,euclidean,0,0.5808170515097691,50,29
 PG,KNN,0,0,euclidean,0,0.5738125802310655,50,32
 PGR,KNN,0,0,euclidean,0,0.613607188703466,50,39
 PHM,KNN,0,0,canberra,0,0.5982028241335045,50,29
 PEO,KNN,0,0,euclidean,0,0.6549391069012178,100,63
 PGP,KNN,0,0,hamming,0,0.47478991596638653,70,40
 PJC,KNN,0,0,euclidean,0,0.645045045045045,60,36
 PG,KNN,0,0,hamming,0,0.43190661478599224,60,33
 PGR,KNN,0,0,hamming,0,0.45265888456549935,60,33
 PHM,KNN,0,0,braycurtis,0,0.6121919584954605,60,36
 PJT,KNN,0,0,canberra,0,0.6411764705882353,10,5
 PGP,KNN,0,0,hamming,0,0.5021367521367521,80,48
 PJC,KNN,0,0,canberra,0,0.7477148080438757,70,49
 PKX,KNN,0,0,hamming,0,0.43773119605425403,10,10
 PG,KNN,0,0,euclidean,0,0.6317169069462647,70,43
 PJT,KNN,0,0,chebyshev,0,0.5123456790123457,20,7
 PGR,KNN,0,0,hamming,0,0.5347313237221494,70,45
 PHM,KNN,0,0,manhattan,0,0.598951507208388,70,39
 PGP,KNN,0,0,hamming,0,0.5369565217391304,90,66
 PJC,KNN,0,0,chebyshev,0,0.6159554730983302,80,47
 PKX,KNN,0,0,chebyshev,0,0.5778331257783312,20,14
 PJT,KNN,0,0,manhattan,0,0.7207792207792207,30,20
 PG,KNN,0,0,braycurtis,0,0.6900662251655629,80,50
 PGR,KNN,0,0,canberra,0,0.7337748344370861,80,60
 PGP,KNN,0,0,chebyshev,0,0.6039823008849557,100,75
 PHM,KNN,0,0,hamming,0,0.5205298013245033,80,45
 PJC,KNN,0,0,manhattan,0,0.6817325800376648,90,56
 PJT,KNN,0,0,chebyshev,0,0.6164383561643836,40,26
 PKX,KNN,0,0,chebyshev,0,0.5874213836477987,30,19
 PG,KNN,0,0,braycurtis,0,0.7269076305220884,90,45
 PJT,KNN,0,0,chebyshev,0,0.6594202898550725,50,34
 PGR,KNN,0,0,manhattan,0,0.6894243641231593,90,66
 PJC,KNN,0,0,hamming,0,0.5124282982791587,100,57
 PHM,KNN,0,0,braycurtis,0,0.5930388219544847,90,47
 PKX,KNN,0,0,canberra,0,0.6696315120711563,40,33
 PJT,KNN,0,0,chebyshev,0,0.6384615384615384,60,28
 PG,KNN,0,0,hamming,0,0.510148849797023,100,60
 PGR,KNN,0,0,hamming,0,0.5940460081190798,100,58
 PHM,KNN,0,0,hamming,0,0.523680649526387,100,63
 PJT,KNN,0,0,hamming,0,0.5081967213114754,70,38
 PKX,KNN,0,0,euclidean,0,0.6110397946084724,50,38
 PRI,KNN,0,0,chebyshev,0,0.5765124555160143,10,8
 PJT,KNN,0,0,chebyshev,0,0.6403508771929824,80,39
 PML,KNN,0,0,hamming,0,0.879284649776453,10,10
 PNC,KNN,0,0,canberra,0,0.750924784217016,10,9
 PNR,KNN,0,0,hamming,0,0.4278668310727497,10,6
 PUK,KNN,0,0,euclidean,0,0.562905317769131,10,9
 PKX,KNN,0,0,hamming,0,0.5058365758754864,60,33
 PRI,KNN,0,0,euclidean,0,0.6007326007326007,20,9
 PJT,KNN,0,0,euclidean,0,0.8018867924528302,90,59
 PML,KNN,0,0,braycurtis,0,0.8717948717948718,20,15
 PUK,KNN,0,0,hamming,0,0.36304062909567497,20,11
 PNC,KNN,0,0,canberra,0,0.6127023661270237,20,10
 PNR,KNN,0,0,braycurtis,0,0.5367372353673724,20,11
 PRI,KNN,0,0,manhattan,0,0.6830188679245283,30,19
 PJT,KNN,0,0,chebyshev,0,0.7040816326530612,100,80
 PKX,KNN,0,0,euclidean,0,0.617300131061599,70,33
 PML,KNN,0,0,braycurtis,0,0.732824427480916,30,10
 PRI,KNN,0,0,canberra,0,0.8171206225680934,40,23
 PUK,KNN,0,0,hamming,0,0.4794701986754967,30,19
 PNC,KNN,0,0,canberra,0,0.5949685534591195,30,12
 PNR,KNN,0,0,hamming,0,0.4779874213836478,30,18
 PVL,KNN,0,0,hamming,0,0.41,10,8
 PKX,KNN,0,0,hamming,0,0.4900662251655629,80,53
 PRI,KNN,0,0,manhattan,0,0.6586345381526104,50,39
 PML,KNN,0,0,hamming,0,0.49613601236476046,40,26
 PVL,KNN,0,0,chebyshev,0,0.5104166666666666,20,11
 PUK,KNN,0,0,hamming,0,0.46720214190093706,40,21
 PNR,KNN,0,0,braycurtis,0,0.6543837357052097,40,31
 PNC,KNN,0,0,hamming,0,0.4142312579415502,40,18
 PRI,KNN,0,0,manhattan,0,0.6431535269709544,60,31
 PKX,KNN,0,0,euclidean,0,0.5997322623828648,90,46
 PVL,KNN,0,0,canberra,0,0.6684782608695652,30,18
 PML,KNN,0,0,manhattan,0,0.6463223787167449,50,33
 PRI,KNN,0,0,hamming,0,0.49356223175965663,70,45
 PUK,KNN,0,0,chebyshev,0,0.557510148849797,50,32
 PVL,KNN,0,0,canberra,0,0.7102272727272727,40,25
 PNR,KNN,0,0,manhattan,0,0.6521181001283697,50,32
 PNC,KNN,0,0,hamming,0,0.4634146341463415,50,31
 PKX,KNN,0,0,hamming,0,0.489851150202977,100,62
 PML,KNN,0,0,braycurtis,0,0.595879556259905,60,22
 PRI,KNN,0,0,chebyshev,0,0.6355555555555555,80,49
 PVL,KNN,0,0,hamming,0,0.5297619047619048,50,38
 PUK,KNN,0,0,braycurtis,0,0.6593707250341997,60,35
 PNR,KNN,0,0,braycurtis,0,0.6536964980544747,60,37
 PNC,KNN,0,0,hamming,0,0.4280155642023346,60,34
 PRI,KNN,0,0,hamming,0,0.5253456221198156,90,69
 PML,KNN,0,0,manhattan,0,0.6581059390048154,70,43
 PVL,KNN,0,0,chebyshev,0,0.6375,60,32
 QEP,KNN,0,0,chebyshev,0,0.5222222222222223,10,8
 PRI,KNN,0,0,canberra,0,0.7368421052631579,100,77
 PUK,KNN,0,0,hamming,0,0.5532503457814661,70,39
 PVL,KNN,0,0,chebyshev,0,0.5328947368421053,70,33
 QEP,KNN,0,0,manhattan,0,0.6145038167938931,20,14
 PML,KNN,0,0,chebyshev,0,0.5739837398373984,80,35
 PNR,KNN,0,0,canberra,0,0.6657929226736566,70,45
 PNC,KNN,0,0,euclidean,0,0.6448230668414154,70,42
 PVL,KNN,0,0,hamming,0,0.5486111111111112,80,48
 QEP,KNN,0,0,hamming,0,0.5236220472440944,30,12
 PUK,KNN,0,0,braycurtis,0,0.6587412587412588,80,49
 PML,KNN,0,0,manhattan,0,0.7100494233937397,90,36
 PNR,KNN,0,0,chebyshev,0,0.6158940397350994,80,55
 PNC,KNN,0,0,hamming,0,0.5311258278145695,80,39
 PVL,KNN,0,0,euclidean,0,0.6102941176470589,90,55
 QEP,KNN,0,0,hamming,0,0.5487804878048781,40,28
 PUK,KNN,0,0,canberra,0,0.6789250353606789,90,48
 PVL,KNN,0,0,canberra,0,0.671875,100,63
 PML,KNN,0,0,braycurtis,0,0.7295492487479132,100,57
 QEP,KNN,0,0,canberra,0,0.6890756302521008,50,29
 PNR,KNN,0,0,hamming,0,0.5194109772423026,90,46
 PNC,KNN,0,0,euclidean,0,0.6733601070950469,90,51
 QEP,KNN,0,0,hamming,0,0.5304347826086957,60,39
 PUK,KNN,0,0,hamming,0,0.5264663805436338,100,48
 RESI,KNN,0,0,chebyshev,0,0.6013986013986014,10,6
 PNR,KNN,0,0,braycurtis,0,0.6657645466847091,100,46
 PNC,KNN,0,0,manhattan,0,0.699594046008119,100,64
 QEP,KNN,0,0,hamming,0,0.5585585585585585,70,46
 RESI,KNN,0,0,euclidean,0,0.5777777777777777,20,17
 RLJ,KNN,0,0,euclidean,0,0.64,10,7
 RRTS,KNN,0,0,hamming,0,0.44,10,7
 QEP,KNN,0,0,euclidean,0,0.602803738317757,80,54
 RESI,KNN,0,0,braycurtis,0,0.7165354330708661,30,28
 RNR,KNN,0,0,canberra,0,0.7669543773119606,10,9
 S,KNN,0,0,euclidean,0,0.5018495684340321,10,5
 RRC,KNN,0,0,chebyshev,0,0.48951911220715166,10,6
 RESI,KNN,0,0,hamming,0,0.4369747899159664,40,27
 RLJ,KNN,0,0,canberra,0,0.6359447004608295,20,8
 QEP,KNN,0,0,canberra,0,0.6456310679611651,90,53
 RRTS,KNN,0,0,chebyshev,0,0.550561797752809,20,13
 RESI,KNN,0,0,manhattan,0,0.8108108108108109,50,28
 S,KNN,0,0,canberra,0,0.5790784557907845,20,11
 RRC,KNN,0,0,hamming,0,0.5193026151930261,20,13
 RNR,KNN,0,0,manhattan,0,0.5716064757160647,20,12
 RLJ,KNN,0,0,canberra,0,0.6555023923444976,30,13
 QEP,KNN,0,0,chebyshev,0,0.601010101010101,100,63
 RRTS,KNN,0,0,chebyshev,0,0.667953667953668,30,17
 RESI,KNN,0,0,hamming,0,0.47572815533980584,60,31
 RLJ,KNN,0,0,hamming,0,0.48258706467661694,40,23
 RRTS,KNN,0,0,manhattan,0,0.6613545816733067,40,28
 S,KNN,0,0,chebyshev,0,0.5874213836477987,30,21
 RRC,KNN,0,0,chebyshev,0,0.5735849056603773,30,21
 RNR,KNN,0,0,canberra,0,0.6188679245283019,30,19
 SAF,KNN,0,0,chebyshev,0,0.5028901734104047,10,8
 RESI,KNN,0,0,chebyshev,0,0.6947368421052632,70,41
 RLJ,KNN,0,0,euclidean,0,0.6217616580310881,50,33
 RRTS,KNN,0,0,chebyshev,0,0.5925925925925926,50,29
 SAF,KNN,0,0,chebyshev,0,0.6545454545454545,20,15
 RESI,KNN,0,0,chebyshev,0,0.632183908045977,80,47
 S,KNN,0,0,hamming,0,0.5095298602287166,40,20
 RLJ,KNN,0,0,hamming,0,0.6108108108108108,60,44
 RRC,KNN,0,0,hamming,0,0.5019059720457433,40,25
 RNR,KNN,0,0,hamming,0,0.45743329097839897,40,26
 RRTS,KNN,0,0,chebyshev,0,0.6638297872340425,60,35
 SAF,KNN,0,0,chebyshev,0,0.6369426751592356,30,28
 RESI,KNN,0,0,hamming,0,0.5189873417721519,90,50
 RLJ,KNN,0,0,euclidean,0,0.672316384180791,70,48
 RRTS,KNN,0,0,manhattan,0,0.7268722466960352,70,38
 S,KNN,0,0,hamming,0,0.5250320924261874,50,31
 SAF,KNN,0,0,manhattan,0,0.6375838926174496,40,3
 RRC,KNN,0,0,hamming,0,0.5109114249037228,50,33
 RESI,KNN,0,0,braycurtis,0,0.8028169014084507,100,71
 RNR,KNN,0,0,canberra,0,0.6508344030808729,50,41
 RLJ,KNN,0,0,euclidean,0,0.7337278106508875,80,51
 RRTS,KNN,0,0,canberra,0,0.7031963470319634,80,47
 SAF,KNN,0,0,manhattan,0,0.7588652482269503,50,37
 S,KNN,0,0,hamming,0,0.5265888456549935,60,42
 SDT,KNN,0,0,chebyshev,0,0.5545851528384279,10,6
 RLJ,KNN,0,0,manhattan,0,0.7329192546583851,90,66
 RRC,KNN,0,0,manhattan,0,0.6277561608300908,60,39
 RNR,KNN,0,0,canberra,0,0.6757457846952011,60,35
 RRTS,KNN,0,0,manhattan,0,0.7109004739336493,90,59
 SAF,KNN,0,0,canberra,0,0.8195488721804511,60,39
 SBR,KNN,0,0,hamming,0,0.5511713933415536,10,8
 RLJ,KNN,0,0,hamming,0,0.5294117647058824,100,66
 SDT,KNN,0,0,canberra,0,0.7013574660633484,20,15
 RRTS,KNN,0,0,hamming,0,0.5073891625615764,100,61
 SAF,KNN,0,0,braycurtis,0,0.736,70,36
 S,KNN,0,0,manhattan,0,0.6422018348623854,70,45
 RNR,KNN,0,0,chebyshev,0,0.581913499344692,70,35
 RRC,KNN,0,0,canberra,0,0.6474442988204456,70,41
 SDT,KNN,0,0,hamming,0,0.5539906103286385,30,24
 SBR,KNN,0,0,hamming,0,0.398505603985056,20,7
 SAF,KNN,0,0,canberra,0,0.8888888888888888,80,39
 SDT,KNN,0,0,hamming,0,0.5609756097560976,40,21
 S,KNN,0,0,euclidean,0,0.633112582781457,80,49
 SIG,KNN,0,0,euclidean,0,0.5483460559796438,10,8
 RNR,KNN,0,0,chebyshev,0,0.6105960264900663,80,60
 RRC,KNN,0,0,manhattan,0,0.6675496688741722,80,48
 SAF,KNN,0,0,chebyshev,0,0.6972477064220184,90,48
 SBR,KNN,0,0,hamming,0,0.4691823899371069,30,25
 SDT,KNN,0,0,braycurtis,0,0.751269035532995,50,36
 SAF,KNN,0,0,canberra,0,0.8118811881188119,100,63
 S,KNN,0,0,euclidean,0,0.6358768406961178,90,61
 SIG,KNN,0,0,hamming,0,0.43573264781491,20,15
 RNR,KNN,0,0,canberra,0,0.6706827309236948,90,72
 RRC,KNN,0,0,braycurtis,0,0.6372155287817939,90,58
 SDT,KNN,0,0,canberra,0,0.7354497354497355,60,38
 SBR,KNN,0,0,hamming,0,0.5082592121982211,40,30
 SDT,KNN,0,0,canberra,0,0.6740331491712708,70,48
 S,KNN,0,0,manhattan,0,0.6373477672530447,100,72
 SIG,KNN,0,0,euclidean,0,0.6103896103896104,30,22
 RNR,KNN,0,0,chebyshev,0,0.6427604871447903,100,56
 RRC,KNN,0,0,canberra,0,0.6508795669824087,100,64
 SBR,KNN,0,0,euclidean,0,0.6444159178433889,50,35
 SJIU,KNN,0,0,error,0,-1,10,-1
 SJIU,KNN,0,0,error,0,-1,20,-1
 SJIU,KNN,0,0,error,0,-1,30,-1
 SJIU,KNN,0,0,error,0,-1,40,-1
 SJIU,KNN,0,0,error,0,-1,50,-1
 SJIU,KNN,0,0,error,0,-1,60,-1
 SJIU,KNN,0,0,error,0,-1,70,-1
 SJIU,KNN,0,0,error,0,-1,80,-1
 SJIU,KNN,0,0,error,0,-1,90,-1
 SJIU,KNN,0,0,error,0,-1,100,-1
 SDT,KNN,0,0,chebyshev,0,0.6242774566473989,80,54
 SNR,KNN,0,0,euclidean,0,0.5925925925925926,10,8
 SMLP,KNN,0,0,chebyshev,0,0.5194805194805194,10,6
 SIG,KNN,0,0,euclidean,0,0.6089238845144357,40,31
 SDT,KNN,0,0,canberra,0,0.7151515151515152,90,54
 SNX,KNN,0,0,euclidean,0,0.5516666666666666,10,8
 SLG,KNN,0,0,chebyshev,0,0.6202219482120839,10,6
 SBR,KNN,0,0,hamming,0,0.5499351491569391,60,34
 SNR,KNN,0,0,canberra,0,0.6141732283464567,20,13
 SMLP,KNN,0,0,chebyshev,0,0.5684931506849316,20,14
 SDT,KNN,0,0,hamming,0,0.46496815286624205,100,60
 SIG,KNN,0,0,hamming,0,0.4907161803713528,50,27
 SNX,KNN,0,0,chebyshev,0,0.5033783783783784,20,11
 SNR,KNN,0,0,canberra,0,0.6722689075630253,30,24
 SMLP,KNN,0,0,euclidean,0,0.6014492753623188,30,21
 SLG,KNN,0,0,canberra,0,0.5753424657534246,20,14
 SBR,KNN,0,0,chebyshev,0,0.6055045871559633,70,37
 SNR,KNN,0,0,chebyshev,0,0.5495495495495496,40,28
 SMLP,KNN,0,0,chebyshev,0,0.5307692307692308,40,27
 SNX,KNN,0,0,hamming,0,0.4965753424657534,30,22
 SIG,KNN,0,0,hamming,0,0.5281501340482574,60,35
 SBR,KNN,0,0,euclidean,0,0.6463576158940397,80,32
 SLG,KNN,0,0,hamming,0,0.49433962264150944,30,11
 SNR,KNN,0,0,braycurtis,0,0.7766990291262136,50,33
 SMLP,KNN,0,0,manhattan,0,0.7049180327868853,50,35
 SNX,KNN,0,0,euclidean,0,0.609375,40,25
 SIG,KNN,0,0,hamming,0,0.481029810298103,70,44
 SNR,KNN,0,0,chebyshev,0,0.5894736842105263,60,54
 SMLP,KNN,0,0,canberra,0,0.7017543859649122,60,42
 SLG,KNN,0,0,chebyshev,0,0.5946632782719187,40,8
 SBR,KNN,0,0,hamming,0,0.5327978580990629,90,53
 SNX,KNN,0,0,hamming,0,0.4982394366197183,50,32
 SMLP,KNN,0,0,hamming,0,0.5471698113207547,70,50
 SNR,KNN,0,0,hamming,0,0.4827586206896552,70,62
 SIG,KNN,0,0,chebyshev,0,0.6068493150684932,80,46
 SLG,KNN,0,0,manhattan,0,0.6559691912708601,50,33
 SBR,KNN,0,0,euclidean,0,0.6833558863328822,100,66
 SMLP,KNN,0,0,chebyshev,0,0.6224489795918368,80,48
 SNR,KNN,0,0,chebyshev,0,0.5949367088607594,80,66
 SNX,KNN,0,0,manhattan,0,0.7089285714285715,60,39
 SIG,KNN,0,0,hamming,0,0.49722991689750695,90,46
 SMLP,KNN,0,0,hamming,0,0.5111111111111111,90,48
 SNR,KNN,0,0,manhattan,0,0.8169014084507042,90,64
 SRG,KNN,0,0,braycurtis,0,0.5555555555555556,10,8
 SLG,KNN,0,0,euclidean,0,0.6368352788586251,60,27
 SNX,KNN,0,0,canberra,0,0.7028985507246377,70,38
 SR,KNN,0,0,hamming,0,0.6004932182490752,10,8
 SRG,KNN,0,0,braycurtis,0,0.6,20,9
 SMLP,KNN,0,0,hamming,0,0.5365853658536586,100,58
 SNR,KNN,0,0,braycurtis,0,0.9047619047619048,100,45
 SIG,KNN,0,0,hamming,0,0.5182072829131653,100,54
 SRG,KNN,0,0,canberra,0,1.0,30,17
 SRG,KNN,0,0,error,0,-1,40,-1
 SRG,KNN,0,0,error,0,-1,50,-1
 SLG,KNN,0,0,canberra,0,0.7103538663171691,70,45
 SNX,KNN,0,0,manhattan,0,0.7022058823529411,80,34
 SRG,KNN,0,0,error,0,-1,60,-1
 SRG,KNN,0,0,error,0,-1,70,-1
 SRG,KNN,0,0,error,0,-1,80,-1
 SRG,KNN,0,0,error,0,-1,90,-1
 SRG,KNN,0,0,error,0,-1,100,-1
 SR,KNN,0,0,manhattan,0,0.6239103362391034,20,15
 STN,KNN,0,0,manhattan,0,0.6796116504854369,10,9
 SNX,KNN,0,0,chebyshev,0,0.6231343283582089,90,59
 STZ,KNN,0,0,chebyshev,0,0.6325524044389642,10,5
 SLG,KNN,0,0,braycurtis,0,0.6556291390728477,80,45
 SR,KNN,0,0,chebyshev,0,0.5484276729559748,30,14
 STN,KNN,0,0,canberra,0,0.631163708086785,20,9
 SNX,KNN,0,0,canberra,0,0.7348484848484849,100,66
 STZ,KNN,0,0,hamming,0,0.398505603985056,20,9
 SLG,KNN,0,0,braycurtis,0,0.6760374832663989,90,58
 SR,KNN,0,0,hamming,0,0.42820838627700125,40,29
 STN,KNN,0,0,hamming,0,0.40080160320641284,30,14
 STZ,KNN,0,0,hamming,0,0.4867924528301887,30,19
 SLG,KNN,0,0,euclidean,0,0.6725304465493911,100,73
 STN,KNN,0,0,braycurtis,0,0.6109979633401222,40,18
 SR,KNN,0,0,hamming,0,0.4428754813863928,50,32
 SWP,KNN,0,0,error,0,-1,10,-1
 SUPV,KNN,0,0,error,0,-1,10,-1
 SWP,KNN,0,0,error,0,-1,20,-1
 SUPV,KNN,0,0,error,0,-1,20,-1
 SWP,KNN,0,0,error,0,-1,30,-1
 SUPV,KNN,0,0,error,0,-1,30,-1
 SWP,KNN,0,0,error,0,-1,40,-1
 SUPV,KNN,0,0,error,0,-1,40,-1
 SWP,KNN,0,0,error,0,-1,50,-1
 SWP,KNN,0,0,error,0,-1,60,-1
 SUPV,KNN,0,0,error,0,-1,50,-1
 SWP,KNN,0,0,error,0,-1,70,-1
 SUPV,KNN,0,0,error,0,-1,60,-1
 SWP,KNN,0,0,error,0,-1,80,-1
 SUPV,KNN,0,0,error,0,-1,70,-1
 SWP,KNN,0,0,error,0,-1,90,-1
