Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,Our_test_score
 JCO,SVM,0,0,Linear,-1,18.0,40,0.5,28
 JCO,ZR,0,0,0,0,19.5,40,-1,38
 JCO,KNN,0,0,euclidean,0,19.0,50,-1,10
 JCO,RF,20,40,0,-1,17.0,50,-1,34
 JCO,SVM,0,0,Linear,-1,16.666666666666668,50,0.5,33
 JCO,ZR,0,0,0,0,18.333333333333332,50,-1,48
 JCO,KNN,0,0,euclidean,0,24.0,60,-1,14
 JCO,RF,10,40,0,-1,17.0,60,-1,18
 JCO,SVM,0,0,Linear,-1,8.5,60,0.5,17
 JCO,ZR,0,0,0,0,19.0,60,-1,38
 JCO,KNN,0,0,chebyshev,0,19.5,70,-1,25
 JCO,RF,20,50,0,-1,20.5,70,-1,37
 JCO,SVM,0,0,Linear,-1,19.5,70,0.5,34
 JCO,ZR,0,0,0,0,29.5,70,-1,50
 JCO,KNN,0,0,euclidean,0,29.0,80,-1,29
 JCO,RF,50,20,0,-1,34.0,80,-1,34
 JCO,SVM,0,0,Linear,-1,35.0,80,0.5,35
 JCO,ZR,0,0,0,0,33.0,80,-1,33
 JCO,KNN,0,0,euclidean,0,27.0,90,-1,27
 JCO,RF,40,20,0,-1,36.0,90,-1,36
 JCO,SVM,0,0,Linear,-1,26.0,90,0.5,26
 JCO,ZR,0,0,0,0,58.0,90,-1,58
 JCO,KNN,0,0,chebyshev,0,38.0,100,-1,38
 JCO,RF,20,50,0,-1,32.0,100,-1,32
 JCO,SVM,0,0,Linear,-1,26.0,100,0.5,26
 JCO,ZR,0,0,0,0,54.0,100,-1,54
 EDF,KNN,0,0,euclidean,0,8.2,10,-1,10
 EDF,RF,10,10,0,-1,8.2,10,-1,10
 EDF,SVM,0,0,Linear,-1,8.2,10,0.5,10
 EDF,ZR,0,0,0,0,8.2,10,-1,10
 EDF,KNN,0,0,euclidean,0,6.9,20,-1,10
 EDF,RF,10,10,0,-1,6.9,20,-1,10
 EDF,SVM,0,0,Linear,-1,6.4,20,0.5,8
 EDF,ZR,0,0,0,0,6.8,20,-1,8
 EDF,KNN,0,0,chebyshev,0,9.6,30,-1,18
 EDF,RF,10,10,0,-1,14.4,30,-1,17
 EDF,SVM,0,0,Linear,-1,15.1,30,0.5,16
 EDF,ZR,0,0,0,0,13.8,30,-1,18
 EDF,KNN,0,0,chebyshev,0,13.2,40,-1,14
 EDF,RF,10,10,0,-1,14.5,40,-1,6
 EDF,SVM,0,0,Linear,-1,16.0,40,0.5,1
 EDF,ZR,0,0,0,0,16.4,40,-1,6
 EDF,KNN,0,0,euclidean,0,16.142857142857142,50,-1,30
 EDF,RF,50,20,0,-1,25.428571428571427,50,-1,22
 EDF,SVM,0,0,Linear,-1,24.428571428571427,50,100,11
 EDF,ZR,0,0,0,0,18.714285714285715,50,-1,2
 EDF,KNN,0,0,chebyshev,0,28.666666666666668,60,-1,34
 EDF,RF,20,10,0,-1,30.833333333333332,60,-1,25
 EDF,SVM,0,0,Linear,-1,30.5,60,0.5,17
 EDF,ZR,0,0,0,0,40.666666666666664,60,-1,34
 EDF,KNN,0,0,euclidean,0,37.4,70,-1,29
 EDF,RF,20,40,0,-1,37.6,70,-1,32
 EDF,SVM,0,0,Linear,-1,33.8,70,0.5,25
 EDF,ZR,0,0,0,0,45.4,70,-1,24
 EDF,KNN,0,0,euclidean,0,42.75,80,-1,45
 EDF,RF,20,50,0,-1,28.25,80,-1,23
 EDF,SVM,0,0,Linear,-1,25.75,80,0.5,17
 EDF,ZR,0,0,0,0,53.75,80,-1,36
 EDF,KNN,0,0,euclidean,0,45.25,90,-1,43
 EDF,RF,10,10,0,-1,42.0,90,-1,41
 EDF,SVM,0,0,Linear,-1,38.5,90,0.5,43
 EDF,ZR,0,0,0,0,41.0,90,-1,15
 EDF,KNN,0,0,canberra,0,54.333333333333336,100,-1,55
 EDF,RF,30,10,0,-1,54.666666666666664,100,-1,55
 EDF,SVM,0,0,Linear,-1,55.666666666666664,100,0.5,53
 EDF,ZR,0,0,0,0,50.0,100,-1,31
 RRTS,KNN,0,0,euclidean,0,4.3,10,-1,7
 RRTS,RF,10,10,0,-1,4.8,10,-1,7
 RRTS,SVM,0,0,Linear,-1,5.3,10,0.5,7
 RRTS,ZR,0,0,0,0,4.0,10,-1,7
 RRTS,KNN,0,0,euclidean,0,9.0,20,-1,12
 RRTS,RF,10,10,0,-1,9.7,20,-1,16
 RRTS,SVM,0,0,Linear,-1,9.6,20,0.5,16
 RRTS,ZR,0,0,0,0,10.5,20,-1,16
 RRTS,KNN,0,0,euclidean,0,17.1,30,-1,20
 RRTS,RF,10,20,0,-1,16.7,30,-1,17
 RRTS,SVM,0,0,Linear,-1,16.4,30,0.5,13
 RRTS,ZR,0,0,0,0,17.6,30,-1,17
 RRTS,KNN,0,0,euclidean,0,18.9,40,-1,22
 RRTS,RF,10,30,0,-1,20.7,40,-1,20
 RRTS,SVM,0,0,Linear,-1,22.0,40,0.5,20
 RRTS,ZR,0,0,0,0,22.0,40,-1,27
 RRTS,KNN,0,0,chebyshev,0,28.375,50,-1,37
 RRTS,RF,30,10,0,-1,25.375,50,-1,27
 RRTS,SVM,0,0,Linear,-1,23.875,50,0.5,18
 RRTS,ZR,0,0,0,0,26.625,50,-1,33
 RRTS,KNN,0,0,euclidean,0,31.142857142857142,60,-1,38
 RRTS,RF,10,30,0,-1,29.0,60,-1,31
 RRTS,SVM,0,0,Linear,-1,28.857142857142858,60,0.5,26
 RRTS,ZR,0,0,0,0,32.142857142857146,60,-1,32
 RRTS,KNN,0,0,euclidean,0,40.4,70,-1,46
 RRTS,RF,10,20,0,-1,35.2,70,-1,47
 RRTS,SVM,0,0,Linear,-1,31.4,70,0.5,45
 RRTS,ZR,0,0,0,0,35.2,70,-1,47
 RRTS,KNN,0,0,canberra,0,42.6,80,-1,50
 RRTS,RF,20,10,0,-1,41.6,80,-1,53
 RRTS,SVM,0,0,Linear,-1,36.0,80,100,47
 RRTS,ZR,0,0,0,0,43.0,80,-1,42
 RRTS,KNN,0,0,braycurtis,0,48.0,90,-1,54
 RRTS,RF,50,20,0,-1,39.75,90,-1,46
 RRTS,SVM,0,0,Linear,-1,45.75,90,0.5,49
 RRTS,ZR,0,0,0,0,45.5,90,-1,49
 RRTS,KNN,0,0,euclidean,0,49.666666666666664,100,-1,52
 RRTS,RF,10,40,0,-1,47.333333333333336,100,-1,44
 RRTS,SVM,0,0,Linear,-1,48.333333333333336,100,0.5,49
 RRTS,ZR,0,0,0,0,49.0,100,-1,65
 LPL,KNN,0,0,euclidean,0,6.1,10,-1,6
 LPL,RF,10,10,0,-1,5.1,10,-1,0
 LPL,SVM,0,0,Linear,-1,4.9,10,0.5,0
 LPL,ZR,0,0,0,0,5.3,10,-1,3
 LPL,KNN,0,0,euclidean,0,11.1,20,-1,11
 LPL,RF,10,10,0,-1,11.6,20,-1,20
 LPL,SVM,0,0,Linear,-1,12.4,20,0.5,20
 LPL,ZR,0,0,0,0,9.9,20,-1,20
 LPL,KNN,0,0,euclidean,0,18.4,30,-1,24
 LPL,RF,10,10,0,-1,17.1,30,-1,11
 LPL,SVM,0,0,Linear,-1,17.7,30,0.5,11
 LPL,ZR,0,0,0,0,19.0,30,-1,29
 LPL,KNN,0,0,euclidean,0,19.1,40,-1,24
 LPL,RF,10,40,0,-1,21.6,40,-1,23
 LPL,SVM,0,0,Linear,-1,19.8,40,0.5,17
 LPL,ZR,0,0,0,0,21.8,40,-1,23
 LPL,KNN,0,0,euclidean,0,26.0,50,-1,31
 LPL,RF,10,10,0,-1,22.4,50,-1,21
 LPL,SVM,0,0,Linear,-1,21.5,50,0.5,15
 LPL,ZR,0,0,0,0,24.7,50,-1,9
 LPL,KNN,0,0,euclidean,0,30.3,60,-1,36
 LPL,RF,10,30,0,-1,31.5,60,-1,43
 LPL,SVM,0,0,Linear,-1,29.3,60,0.5,43
 LPL,ZR,0,0,0,0,30.9,60,-1,48
 LPL,KNN,0,0,euclidean,0,38.3,70,-1,46
 LPL,RF,20,20,0,-1,36.3,70,-1,36
 LPL,SVM,0,0,Linear,-1,36.1,70,0.5,20
 LPL,ZR,0,0,0,0,34.2,70,-1,16
 LPL,KNN,0,0,euclidean,0,39.875,80,-1,48
 LPL,RF,20,10,0,-1,38.0,80,-1,37
 LPL,SVM,0,0,Linear,-1,36.5,80,0.5,35
 LPL,ZR,0,0,0,0,40.5,80,-1,31
 LPL,KNN,0,0,euclidean,0,47.285714285714285,90,-1,48
 LPL,RF,30,50,0,-1,45.285714285714285,90,-1,44
 LPL,SVM,0,0,Linear,-1,40.57142857142857,90,0.5,34
 LPL,ZR,0,0,0,0,42.0,90,-1,31
 LPL,KNN,0,0,euclidean,0,50.666666666666664,100,-1,49
 LPL,RF,10,10,0,-1,48.666666666666664,100,-1,35
 LPL,SVM,0,0,Linear,-1,48.166666666666664,100,100,34
 LPL,ZR,0,0,0,0,48.333333333333336,100,-1,31
 JTD,KNN,0,0,euclidean,0,8.0,10,-1,10
 JTD,RF,10,10,0,-1,9.2,10,-1,10
 JTD,SVM,0,0,Linear,-1,9.5,10,0.5,10
 JTD,ZR,0,0,0,0,9.5,10,-1,10
 JTD,KNN,0,0,euclidean,0,7.1,20,-1,13
 JTD,RF,10,30,0,-1,10.6,20,-1,13
 JTD,SVM,0,0,Linear,-1,10.3,20,0.5,9
 JTD,ZR,0,0,0,0,10.3,20,-1,9
 JTD,KNN,0,0,euclidean,0,13.0,30,-1,13
 JTD,RF,10,10,0,-1,14.7,30,-1,14
 JTD,SVM,0,0,Linear,-1,15.0,30,0.5,15
 JTD,ZR,0,0,0,0,14.9,30,-1,16
 JTD,KNN,0,0,canberra,0,14.1,40,-1,15
 JTD,RF,10,10,0,-1,12.7,40,-1,20
 JTD,SVM,0,0,Linear,-1,12.7,40,0.5,19
 JTD,ZR,0,0,0,0,14.1,40,-1,18
 JTD,KNN,0,0,euclidean,0,21.3,50,-1,39
 JTD,RF,10,50,0,-1,22.5,50,-1,49
 JTD,SVM,0,0,Linear,-1,20.9,50,0.5,46
 JTD,ZR,0,0,0,0,23.5,50,-1,50
 JTD,KNN,0,0,chebyshev,0,32.22222222222222,60,-1,55
 JTD,RF,10,20,0,-1,35.666666666666664,60,-1,58
 JTD,SVM,0,0,Linear,-1,36.55555555555556,60,0.5,58
 JTD,ZR,0,0,0,0,37.0,60,-1,58
 JTD,KNN,0,0,chebyshev,0,29.285714285714285,70,-1,45
 JTD,RF,10,20,0,-1,45.0,70,-1,67
 JTD,SVM,0,0,Linear,-1,47.714285714285715,70,0.5,70
 JTD,ZR,0,0,0,0,49.857142857142854,70,-1,70
 JTD,KNN,0,0,chebyshev,0,50.333333333333336,80,-1,74
 JTD,RF,20,40,0,-1,60.333333333333336,80,-1,75
 JTD,SVM,0,0,Linear,-1,64.0,80,0.5,80
 JTD,ZR,0,0,0,0,64.0,80,-1,80
 JTD,KNN,0,0,euclidean,0,50.166666666666664,90,-1,35
 JTD,RF,10,10,0,-1,64.33333333333333,90,-1,20
 JTD,SVM,0,0,Linear,-1,67.5,90,0.5,19
 JTD,ZR,0,0,0,0,67.5,90,-1,19
 JTD,KNN,0,0,chebyshev,0,54.8,100,-1,46
 JTD,RF,20,20,0,-1,73.8,100,-1,30
 JTD,SVM,0,0,Linear,-1,73.6,100,0.5,28
 JTD,ZR,0,0,0,0,76.4,100,-1,31
 NPN,KNN,0,0,euclidean,0,8.4,10,-1,10
 NPN,RF,10,10,0,-1,8.4,10,-1,10
 NPN,SVM,0,0,Linear,-1,8.4,10,0.5,10
 NPN,ZR,0,0,0,0,8.4,10,-1,10
 NPN,KNN,0,0,euclidean,0,17.2,20,-1,17
 NPN,RF,10,20,0,-1,17.5,20,-1,19
 NPN,SVM,0,0,Linear,-1,17.5,20,0.5,18
 NPN,ZR,0,0,0,0,17.5,20,-1,18
 NPN,KNN,0,0,euclidean,0,21.2,30,-1,21
 NPN,RF,10,10,0,-1,22.4,30,-1,26
 NPN,SVM,0,0,Linear,-1,22.6,30,0.5,26
 NPN,ZR,0,0,0,0,22.6,30,-1,26
 NPN,KNN,0,0,chebyshev,0,21.4,40,-1,33
 NPN,RF,10,30,0,-1,23.3,40,-1,40
 NPN,SVM,0,0,Linear,-1,23.1,40,0.5,40
 NPN,ZR,0,0,0,0,23.1,40,-1,40
 NPN,KNN,0,0,euclidean,0,24.77777777777778,50,-1,32
 NPN,RF,10,10,0,-1,26.444444444444443,50,-1,32
 NPN,SVM,0,0,Linear,-1,27.0,50,0.5,32
 NPN,ZR,0,0,0,0,27.22222222222222,50,-1,34
 NPN,KNN,0,0,euclidean,0,30.428571428571427,60,-1,41
 NPN,RF,20,10,0,-1,29.428571428571427,60,-1,40
 NPN,SVM,0,0,Linear,-1,30.0,60,0.5,43
 NPN,ZR,0,0,0,0,29.714285714285715,60,-1,44
 NPN,KNN,0,0,euclidean,0,35.666666666666664,70,-1,44
 NPN,RF,20,40,0,-1,27.0,70,-1,40
 NPN,SVM,0,0,Linear,-1,23.166666666666668,70,1,35
 NPN,ZR,0,0,0,0,15.0,70,-1,18
 NPN,KNN,0,0,euclidean,0,40.0,80,-1,49
 NPN,RF,10,30,0,-1,17.8,80,-1,26
 NPN,SVM,0,0,Linear,-1,13.0,80,0.5,17
 NPN,ZR,0,0,0,0,16.2,80,-1,18
 NPN,KNN,0,0,canberra,0,31.8,90,-1,38
 NPN,RF,10,40,0,-1,24.2,90,-1,37
 NPN,SVM,0,0,Linear,-1,23.4,90,0.5,35
 NPN,ZR,0,0,0,0,23.4,90,-1,35
 NPN,KNN,0,0,canberra,0,41.75,100,-1,30
 NPN,RF,10,10,0,-1,26.0,100,-1,24
 NPN,SVM,0,0,Linear,-1,26.75,100,0.5,24
 NPN,ZR,0,0,0,0,26.75,100,-1,24
 LRN,KNN,0,0,euclidean,0,4.0,10,-1,3
 LRN,RF,10,10,0,-1,4.1,10,-1,3
 LRN,SVM,0,0,Linear,-1,4.2,10,0.5,3
 LRN,ZR,0,0,0,0,2.4,10,-1,2
 LRN,KNN,0,0,euclidean,0,10.9,20,-1,11
 LRN,RF,10,10,0,-1,9.9,20,-1,14
 LRN,SVM,0,0,Linear,-1,11.3,20,0.5,11
 LRN,ZR,0,0,0,0,11.8,20,-1,11
 LRN,KNN,0,0,euclidean,0,16.4,30,-1,18
 LRN,RF,20,50,0,-1,18.4,30,-1,19
 LRN,SVM,0,0,Linear,-1,18.1,30,100,15
 LRN,ZR,0,0,0,0,21.3,30,-1,1
 LRN,KNN,0,0,euclidean,0,17.6,40,-1,16
 LRN,RF,10,10,0,-1,21.7,40,-1,6
 LRN,SVM,0,0,Linear,-1,24.7,40,0.5,5
 LRN,ZR,0,0,0,0,25.1,40,-1,4
 LRN,KNN,0,0,euclidean,0,25.4,50,-1,42
 LRN,RF,40,20,0,-1,28.4,50,-1,43
 LRN,SVM,0,0,Linear,-1,27.4,50,0.5,48
 LRN,ZR,0,0,0,0,28.1,50,-1,49
 LRN,KNN,0,0,euclidean,0,33.333333333333336,60,-1,44
 LRN,RF,10,50,0,-1,31.333333333333332,60,-1,32
 LRN,SVM,0,0,Linear,-1,27.666666666666668,60,0.5,25
 LRN,ZR,0,0,0,0,33.333333333333336,60,-1,43
 LRN,KNN,0,0,euclidean,0,35.42857142857143,70,-1,36
 LRN,RF,50,40,0,-1,33.42857142857143,70,-1,46
 LRN,SVM,0,0,Linear,-1,31.857142857142858,70,0.5,43
 LRN,ZR,0,0,0,0,36.285714285714285,70,-1,48
 LRN,KNN,0,0,canberra,0,45.833333333333336,80,-1,57
 LRN,RF,20,30,0,-1,39.333333333333336,80,-1,49
 LRN,SVM,0,0,Linear,-1,33.833333333333336,80,0.5,43
 LRN,ZR,0,0,0,0,41.666666666666664,80,-1,58
 LRN,KNN,0,0,canberra,0,40.2,90,-1,52
 LRN,RF,40,10,0,-1,47.0,90,-1,63
 LRN,SVM,0,0,Linear,-1,41.4,90,0.5,59
 LRN,ZR,0,0,0,0,46.2,90,-1,68
 LRN,KNN,0,0,euclidean,0,57.8,100,-1,65
 LRN,RF,10,30,0,-1,49.2,100,-1,53
 LRN,SVM,0,0,Linear,-1,53.4,100,0.5,58
 LRN,ZR,0,0,0,0,50.4,100,-1,58
 HUN,KNN,0,0,euclidean,0,3.6,10,-1,2
 HUN,RF,10,10,0,-1,4.9,10,-1,1
 HUN,SVM,0,0,Linear,-1,4.9,10,0.5,1
 HUN,ZR,0,0,0,0,2.2,10,-1,3
 HUN,KNN,0,0,euclidean,0,11.4,20,-1,13
 HUN,RF,10,10,0,-1,11.7,20,-1,15
 HUN,SVM,0,0,Linear,-1,12.5,20,0.5,20
 HUN,ZR,0,0,0,0,8.0,20,-1,0
 HUN,KNN,0,0,euclidean,0,17.2,30,-1,18
 HUN,RF,10,20,0,-1,13.7,30,-1,7
 HUN,SVM,0,0,Linear,-1,12.9,30,0.5,4
 HUN,ZR,0,0,0,0,12.1,30,-1,11
 HUN,KNN,0,0,euclidean,0,18.6,40,-1,15
 HUN,RF,10,10,0,-1,21.5,40,-1,37
 HUN,SVM,0,0,Linear,-1,21.9,40,0.5,36
 HUN,ZR,0,0,0,0,19.6,40,-1,39
 HUN,KNN,0,0,euclidean,0,26.7,50,-1,20
 HUN,RF,10,30,0,-1,25.9,50,-1,39
 HUN,SVM,0,0,Linear,-1,24.8,50,0.5,39
 HUN,ZR,0,0,0,0,28.1,50,-1,43
 HUN,KNN,0,0,euclidean,0,29.0,60,-1,35
 HUN,RF,10,20,0,-1,31.4,60,-1,38
 HUN,SVM,0,0,Linear,-1,33.9,60,0.5,34
 HUN,ZR,0,0,0,0,35.5,60,-1,39
 HUN,KNN,0,0,chebyshev,0,37.55555555555556,70,-1,37
 HUN,RF,20,50,0,-1,39.333333333333336,70,-1,45
 HUN,SVM,0,0,Linear,-1,41.666666666666664,70,0.5,47
 HUN,ZR,0,0,0,0,42.55555555555556,70,-1,47
 HUN,KNN,0,0,braycurtis,0,34.75,80,-1,45
 HUN,RF,10,10,0,-1,42.125,80,-1,50
 HUN,SVM,0,0,Linear,-1,47.125,80,0.5,55
 HUN,ZR,0,0,0,0,50.375,80,-1,53
 HUN,KNN,0,0,euclidean,0,44.57142857142857,90,-1,47
 HUN,RF,10,10,0,-1,45.0,90,-1,46
 HUN,SVM,0,0,Linear,-1,57.714285714285715,90,0.5,48
 HUN,ZR,0,0,0,0,60.0,90,-1,63
 HUN,KNN,0,0,euclidean,0,46.0,100,-1,51
 HUN,RF,20,50,0,-1,61.0,100,-1,59
 HUN,SVM,0,0,Linear,-1,63.833333333333336,100,0.5,62
 HUN,ZR,0,0,0,0,66.83333333333333,100,-1,70
 GJP,KNN,0,0,euclidean,0,10.0,10,-1,10
 GJP,RF,10,10,0,-1,10.0,10,-1,10
 GJP,SVM,0,0,Linear,-1,10.0,10,0.5,10
 GJP,ZR,0,0,0,0,10.0,10,-1,10
 GJP,KNN,0,0,euclidean,0,16.7,20,-1,17
 GJP,RF,10,10,0,-1,19.9,20,-1,20
 GJP,SVM,0,0,Linear,-1,20.0,20,0.5,20
 GJP,ZR,0,0,0,0,20.0,20,-1,20
 GJP,KNN,0,0,euclidean,0,19.9,30,-1,14
 GJP,RF,10,40,0,-1,28.2,30,-1,22
 GJP,SVM,0,0,Linear,-1,28.6,30,0.5,22
 GJP,ZR,0,0,0,0,29.1,30,-1,22
 GJP,KNN,0,0,euclidean,0,12.5,40,-1,29
 GJP,RF,10,10,0,-1,25.7,40,-1,25
 GJP,SVM,0,0,Linear,-1,24.8,40,0.5,6
 GJP,ZR,0,0,0,0,34.2,40,-1,40
 GJP,KNN,0,0,euclidean,0,17.2,50,-1,16
 GJP,RF,10,10,0,-1,22.7,50,-1,22
 GJP,SVM,0,0,Linear,-1,23.7,50,0.5,21
 GJP,ZR,0,0,0,0,18.6,50,-1,35
 GJP,KNN,0,0,euclidean,0,20.75,60,-1,19
 GJP,RF,10,10,0,-1,25.25,60,-1,46
 GJP,SVM,0,0,Linear,-1,24.375,60,0.5,42
 GJP,ZR,0,0,0,0,19.25,60,-1,54
 GJP,KNN,0,0,euclidean,0,26.857142857142858,70,-1,34
 GJP,RF,20,10,0,-1,25.285714285714285,70,-1,35
 GJP,SVM,0,0,Linear,-1,25.285714285714285,70,0.5,31
 GJP,ZR,0,0,0,0,25.142857142857142,70,-1,34
 GJP,KNN,0,0,chebyshev,0,38.0,80,-1,22
 GJP,RF,10,30,0,-1,36.0,80,-1,38
 GJP,SVM,0,0,Linear,-1,37.666666666666664,80,0.5,37
 GJP,ZR,0,0,0,0,38.5,80,-1,39
 GJP,KNN,0,0,chebyshev,0,43.4,90,-1,36
 GJP,RF,10,20,0,-1,48.2,90,-1,41
 GJP,SVM,0,0,Linear,-1,47.6,90,0.5,36
 GJP,ZR,0,0,0,0,52.0,90,-1,49
 GJP,KNN,0,0,canberra,0,51.75,100,-1,36
 GJP,RF,20,20,0,-1,57.25,100,-1,59
 GJP,SVM,0,0,Linear,-1,61.5,100,0.5,52
 GJP,ZR,0,0,0,0,65.75,100,-1,66
 LAZ,KNN,0,0,euclidean,0,3.8,10,-1,2
 LAZ,RF,10,10,0,-1,6.0,10,-1,6
 LAZ,SVM,0,0,Linear,-1,5.5,10,0.5,6
 LAZ,ZR,0,0,0,0,4.1,10,-1,9
 LAZ,KNN,0,0,euclidean,0,9.6,20,-1,8
 LAZ,RF,10,10,0,-1,8.2,20,-1,11
 LAZ,SVM,0,0,Linear,-1,7.8,20,0.5,11
 LAZ,ZR,0,0,0,0,8.5,20,-1,3
 LAZ,KNN,0,0,euclidean,0,15.7,30,-1,18
 LAZ,RF,10,30,0,-1,14.4,30,-1,17
 LAZ,SVM,0,0,Linear,-1,13.6,30,0.5,17
 LAZ,ZR,0,0,0,0,13.5,30,-1,15
 LAZ,KNN,0,0,euclidean,0,22.2,40,-1,37
 LAZ,RF,10,10,0,-1,22.2,40,-1,37
 LAZ,SVM,0,0,Linear,-1,23.0,40,0.5,37
 LAZ,ZR,0,0,0,0,22.1,40,-1,37
 LAZ,KNN,0,0,euclidean,0,27.2,50,-1,21
 LAZ,RF,10,20,0,-1,26.0,50,-1,23
 LAZ,SVM,0,0,Linear,-1,27.2,50,0.5,20
 LAZ,ZR,0,0,0,0,26.5,50,-1,20
 LAZ,KNN,0,0,euclidean,0,30.0,60,-1,31
 LAZ,RF,10,10,0,-1,32.7,60,-1,33
 LAZ,SVM,0,0,Linear,-1,34.1,60,0.5,31
 LAZ,ZR,0,0,0,0,34.1,60,-1,31
 LAZ,KNN,0,0,chebyshev,0,35.888888888888886,70,-1,34
 LAZ,RF,10,10,0,-1,39.888888888888886,70,-1,45
 LAZ,SVM,0,0,Linear,-1,41.333333333333336,70,0.5,44
 LAZ,ZR,0,0,0,0,41.22222222222222,70,-1,45
 LAZ,KNN,0,0,chebyshev,0,38.75,80,-1,48
 LAZ,RF,20,50,0,-1,44.625,80,-1,47
 LAZ,SVM,0,0,Linear,-1,43.25,80,0.5,39
 LAZ,ZR,0,0,0,0,46.75,80,-1,25
 LAZ,KNN,0,0,euclidean,0,50.57142857142857,90,-1,53
 LAZ,RF,20,30,0,-1,49.142857142857146,90,-1,45
 LAZ,SVM,0,0,Linear,-1,54.42857142857143,90,0.5,49
 LAZ,ZR,0,0,0,0,55.857142857142854,90,-1,35
 LAZ,KNN,0,0,euclidean,0,56.833333333333336,100,-1,53
 LAZ,RF,30,10,0,-1,58.166666666666664,100,-1,51
 LAZ,SVM,0,0,Linear,-1,59.166666666666664,100,0.5,44
 LAZ,ZR,0,0,0,0,63.166666666666664,100,-1,44
 PGP,KNN,0,0,euclidean,0,8.0,10,-1,7
 PGP,RF,10,10,0,-1,8.3,10,-1,7
 PGP,SVM,0,0,Linear,-1,8.2,10,0.5,7
 PGP,ZR,0,0,0,0,8.2,10,-1,7
 PGP,KNN,0,0,euclidean,0,8.8,20,-1,14
 PGP,RF,10,10,0,-1,8.7,20,-1,11
 PGP,SVM,0,0,Linear,-1,8.3,20,0.5,10
 PGP,ZR,0,0,0,0,8.2,20,-1,16
 PGP,KNN,0,0,euclidean,0,12.0,30,-1,12
 PGP,RF,10,10,0,-1,11.6,30,-1,9
 PGP,SVM,0,0,Linear,-1,11.3,30,1,11
 PGP,ZR,0,0,0,0,12.8,30,-1,8
 PGP,KNN,0,0,euclidean,0,18.1,40,-1,36
 PGP,RF,10,10,0,-1,15.0,40,-1,0
 PGP,SVM,0,0,Linear,-1,15.2,40,0.5,0
 PGP,ZR,0,0,0,0,15.2,40,-1,0
 PGP,KNN,0,0,canberra,0,20.5,50,-1,19
 PGP,RF,10,10,0,-1,23.4,50,-1,49
 PGP,SVM,0,0,Linear,-1,22.6,50,0.5,48
 PGP,ZR,0,0,0,0,20.7,50,-1,50
 PGP,KNN,0,0,euclidean,0,28.3,60,-1,45
 PGP,RF,10,20,0,-1,25.7,60,-1,7
 PGP,SVM,0,0,Linear,-1,24.5,60,0.5,5
 PGP,ZR,0,0,0,0,22.2,60,-1,1
 PGP,KNN,0,0,euclidean,0,29.22222222222222,70,-1,29
 PGP,RF,10,10,0,-1,26.88888888888889,70,-1,37
 PGP,SVM,0,0,Linear,-1,28.88888888888889,70,0.5,37
 PGP,ZR,0,0,0,0,28.22222222222222,70,-1,37
 PGP,KNN,0,0,chebyshev,0,37.125,80,-1,56
 PGP,RF,20,40,0,-1,35.5,80,-1,64
 PGP,SVM,0,0,Linear,-1,34.875,80,0.5,65
 PGP,ZR,0,0,0,0,35.5,80,-1,65
 PGP,KNN,0,0,canberra,0,43.0,90,-1,60
 PGP,RF,10,50,0,-1,40.142857142857146,90,-1,54
 PGP,SVM,0,0,Linear,-1,38.42857142857143,90,0.5,51
 PGP,ZR,0,0,0,0,42.714285714285715,90,-1,75
 PGP,KNN,0,0,euclidean,0,51.333333333333336,100,-1,80
 PGP,RF,20,10,0,-1,45.5,100,-1,80
 PGP,SVM,0,0,Linear,-1,43.166666666666664,100,0.5,69
 PGP,ZR,0,0,0,0,47.333333333333336,100,-1,85
 PKX,KNN,0,0,euclidean,0,4.2,10,-1,2
 PKX,RF,10,10,0,-1,5.4,10,-1,5
 PKX,SVM,0,0,Linear,-1,4.8,10,0.5,2
 PKX,ZR,0,0,0,0,4.7,10,-1,9
 PKX,KNN,0,0,euclidean,0,8.5,20,-1,19
 PKX,RF,10,30,0,-1,9.4,20,-1,19
 PKX,SVM,0,0,Linear,-1,9.2,20,0.5,19
 PKX,ZR,0,0,0,0,7.9,20,-1,1
 PKX,KNN,0,0,euclidean,0,15.5,30,-1,15
 PKX,RF,10,30,0,-1,12.5,30,-1,14
 PKX,SVM,0,0,Linear,-1,12.1,30,0.5,12
 PKX,ZR,0,0,0,0,10.5,30,-1,8
 PKX,KNN,0,0,euclidean,0,20.9,40,-1,21
 PKX,RF,10,10,0,-1,17.7,40,-1,22
 PKX,SVM,0,0,Linear,-1,18.8,40,0.5,22
 PKX,ZR,0,0,0,0,18.1,40,-1,22
 PKX,KNN,0,0,euclidean,0,24.4,50,-1,30
 PKX,RF,10,40,0,-1,25.5,50,-1,34
 PKX,SVM,0,0,Linear,-1,26.6,50,0.5,34
 PKX,ZR,0,0,0,0,26.3,50,-1,34
 PKX,KNN,0,0,braycurtis,0,32.4,60,-1,35
 PKX,RF,10,50,0,-1,34.6,60,-1,52
 PKX,SVM,0,0,Linear,-1,33.7,60,0.5,50
 PKX,ZR,0,0,0,0,34.4,60,-1,51
 PKX,KNN,0,0,chebyshev,0,36.5,70,-1,48
 PKX,RF,10,10,0,-1,41.3,70,-1,48
 PKX,SVM,0,0,Linear,-1,41.3,70,0.5,46
 PKX,ZR,0,0,0,0,41.7,70,-1,47
