Stock,Algorithm,Estimators,Depth,Metric,No_of_features,Model_Score,Future_day,Our_test_score
 KAI,KNN,0,0,chebyshev,0,0.5819672131147541,100,64
 KF,KNN,0,0,euclidean,0,0.6653061224489796,100,80
 KRC,KNN,0,0,euclidean,0,0.6556291390728477,80,78
 KSU,KNN,0,0,euclidean,0,0.5974842767295597,30,17
 KSS,KNN,0,0,hamming,0,0.5109114249037228,50,29
 LAZ,KNN,0,0,canberra,0,0.5700757575757576,10,7
 LFC,KNN,0,0,canberra,0,0.5912897822445561,10,9
 LEO,KNN,0,0,euclidean,0,0.9210850801479655,10,10
 KT,KNN,0,0,hamming,0,0.5252774352651048,10,6
 L,KNN,0,0,canberra,0,0.7990135635018496,10,5
 KRC,KNN,0,0,hamming,0,0.5836680053547524,90,32
 KSU,KNN,0,0,euclidean,0,0.6111817026683609,40,36
 LAZ,KNN,0,0,euclidean,0,0.5403846153846154,20,12
 KSS,KNN,0,0,canberra,0,0.7029831387808041,60,39
 LFC,KNN,0,0,euclidean,0,0.5280135823429541,20,18
 LEO,KNN,0,0,euclidean,0,0.8318804483188045,20,20
 KT,KNN,0,0,euclidean,0,0.48816936488169366,20,16
 L,KNN,0,0,braycurtis,0,0.635118306351183,20,11
 KSU,KNN,0,0,braycurtis,0,0.637997432605905,50,37
 KRC,KNN,0,0,hamming,0,0.5331529093369418,100,65
 LAZ,KNN,0,0,braycurtis,0,0.671875,30,21
 LFC,KNN,0,0,manhattan,0,0.657487091222031,30,23
 KSS,KNN,0,0,braycurtis,0,0.5976408912188729,70,43
 KT,KNN,0,0,hamming,0,0.43018867924528303,30,11
 LEO,KNN,0,0,euclidean,0,0.7345911949685534,30,30
 L,KNN,0,0,euclidean,0,0.5987421383647799,30,30
 LAZ,KNN,0,0,manhattan,0,0.6706349206349206,40,25
 KSU,KNN,0,0,canberra,0,0.6705577172503242,60,29
 LFC,KNN,0,0,braycurtis,0,0.6335078534031413,40,27
 KSS,KNN,0,0,euclidean,0,0.5854304635761589,80,45
 LNN,KNN,0,0,manhattan,0,0.5092478421701603,10,6
 LAZ,KNN,0,0,braycurtis,0,0.6774193548387096,50,29
 KT,KNN,0,0,euclidean,0,0.5921219822109276,40,40
 LEO,KNN,0,0,manhattan,0,0.6772554002541296,40,28
 L,KNN,0,0,manhattan,0,0.6175349428208387,40,17
 LFC,KNN,0,0,braycurtis,0,0.6442477876106195,50,44
 KSU,KNN,0,0,euclidean,0,0.601572739187418,70,64
 KSS,KNN,0,0,manhattan,0,0.6278447121820616,90,68
 LNN,KNN,0,0,braycurtis,0,0.5354919053549191,20,12
 LAZ,KNN,0,0,euclidean,0,0.6700819672131147,60,39
 LFC,KNN,0,0,braycurtis,0,0.6068222621184919,60,36
 KT,KNN,0,0,euclidean,0,0.5982028241335045,50,50
 LEO,KNN,0,0,braycurtis,0,0.6726572528883183,50,43
 L,KNN,0,0,euclidean,0,0.5712451861360719,50,31
 KSU,KNN,0,0,canberra,0,0.6913907284768211,80,49
 LAZ,KNN,0,0,euclidean,0,0.63125,70,61
 KSS,KNN,0,0,canberra,0,0.6657645466847091,100,60
 LNN,KNN,0,0,hamming,0,0.48050314465408805,30,18
 LFC,KNN,0,0,canberra,0,0.6593806921675774,70,34
 LEO,KNN,0,0,canberra,0,0.6835278858625162,60,41
 KT,KNN,0,0,hamming,0,0.46433203631647213,60,34
 L,KNN,0,0,braycurtis,0,0.6562905317769131,60,39
 KSU,KNN,0,0,canberra,0,0.6559571619812584,90,69
 LAZ,KNN,0,0,euclidean,0,0.5932203389830508,80,56
 LPG,KNN,0,0,hamming,0,0.5,10,5
 LFC,KNN,0,0,euclidean,0,0.6284658040665434,80,72
 LNN,KNN,0,0,chebyshev,0,0.6124523506988564,40,31
 LPG,KNN,0,0,euclidean,0,0.5454545454545454,20,16
 KT,KNN,0,0,euclidean,0,0.6133682830930537,70,55
 LEO,KNN,0,0,hamming,0,0.4272608125819135,70,31
 L,KNN,0,0,hamming,0,0.44954128440366975,70,37
 LAZ,KNN,0,0,hamming,0,0.5431034482758621,90,55
 KSU,KNN,0,0,euclidean,0,0.6441136671177267,100,80
 LFC,KNN,0,0,euclidean,0,0.6341463414634146,90,80
 LPG,KNN,0,0,canberra,0,0.6724137931034483,30,19
 LNN,KNN,0,0,braycurtis,0,0.62002567394095,50,30
 LAZ,KNN,0,0,canberra,0,0.7105263157894737,100,57
 KT,KNN,0,0,braycurtis,0,0.6344370860927152,80,54
 LEO,KNN,0,0,canberra,0,0.7033112582781457,80,18
 LPG,KNN,0,0,manhattan,0,0.78,40,29
 L,KNN,0,0,euclidean,0,0.6357615894039735,80,48
 LPI,KNN,0,0,euclidean,0,0.5052083333333334,10,7
 LFC,KNN,0,0,euclidean,0,0.6266666666666667,100,83
 LPG,KNN,0,0,canberra,0,0.7857142857142857,50,29
 LNN,KNN,0,0,euclidean,0,0.6173800259403373,60,37
 LPI,KNN,0,0,euclidean,0,0.5597826086956522,20,14
 KT,KNN,0,0,braycurtis,0,0.6559571619812584,90,70
 LEO,KNN,0,0,canberra,0,0.714859437751004,90,20
 L,KNN,0,0,hamming,0,0.5113788487282463,90,48
 LPG,KNN,0,0,hamming,0,0.47058823529411764,60,33
 LPI,KNN,0,0,hamming,0,0.5,30,19
 LNN,KNN,0,0,braycurtis,0,0.6264744429882044,70,50
 LPG,KNN,0,0,euclidean,0,0.6923076923076923,70,39
 KT,KNN,0,0,braycurtis,0,0.6860622462787551,100,76
 LEO,KNN,0,0,braycurtis,0,0.6914749661705006,100,26
 L,KNN,0,0,canberra,0,0.7158322056833559,100,50
 LPI,KNN,0,0,hamming,0,0.4583333333333333,40,31
 LPG,KNN,0,0,manhattan,0,0.8333333333333334,80,43
 LNN,KNN,0,0,manhattan,0,0.623841059602649,80,48
 LPI,KNN,0,0,euclidean,0,0.61875,50,33
 LPG,KNN,0,0,hamming,0,0.5,90,53
 MANU,KNN,0,0,euclidean,0,0.6211180124223602,10,10
 MCC,KNN,0,0,hamming,0,0.6375,10,3
 LPL,KNN,0,0,manhattan,0,0.5291005291005291,10,10
 LRN,KNN,0,0,euclidean,0,0.5378787878787878,10,7
 LPG,KNN,0,0,hamming,0,0.5,100,42
 MBT,KNN,0,0,manhattan,0,0.4980544747081712,10,7
 LPI,KNN,0,0,euclidean,0,0.5460526315789473,60,49
 LNN,KNN,0,0,manhattan,0,0.6198125836680054,90,56
 MANU,KNN,0,0,hamming,0,0.38562091503267976,20,6
 MCC,KNN,0,0,canberra,0,0.603448275862069,20,7
 LRN,KNN,0,0,hamming,0,0.5,20,16
 LPL,KNN,0,0,euclidean,0,0.592128801431127,20,18
 LPI,KNN,0,0,euclidean,0,0.5625,70,52
 MBT,KNN,0,0,euclidean,0,0.5425950196592398,20,19
 MANU,KNN,0,0,euclidean,0,0.503448275862069,30,23
 MCC,KNN,0,0,braycurtis,0,0.6160714285714286,30,15
 LNN,KNN,0,0,braycurtis,0,0.6495263870094723,100,57
 LRN,KNN,0,0,canberra,0,0.6973684210526315,30,17
 LPI,KNN,0,0,euclidean,0,0.5220588235294118,80,47
 LPL,KNN,0,0,hamming,0,0.5172413793103449,30,21
 MANU,KNN,0,0,manhattan,0,0.6715328467153284,40,20
 MCC,KNN,0,0,euclidean,0,0.6064814814814815,40,28
 MBT,KNN,0,0,euclidean,0,0.6105960264900663,30,9
 LPI,KNN,0,0,braycurtis,0,0.578125,90,50
 LRN,KNN,0,0,euclidean,0,0.6344086021505376,40,40
 MANU,KNN,0,0,euclidean,0,0.5503875968992248,50,45
 LPL,KNN,0,0,manhattan,0,0.6685082872928176,40,26
 MCC,KNN,0,0,braycurtis,0,0.6730769230769231,50,34
 MCI,KNN,0,0,euclidean,0,0.8012345679012346,10,10
 MCD,KNN,0,0,euclidean,0,0.7953144266337855,10,10
 LPI,KNN,0,0,manhattan,0,0.6,100,68
 MANU,KNN,0,0,braycurtis,0,0.8347107438016529,60,35
 LRN,KNN,0,0,euclidean,0,0.5824175824175825,50,46
 MBT,KNN,0,0,euclidean,0,0.5783132530120482,40,22
 MCC,KNN,0,0,euclidean,0,0.575,60,50
 LPL,KNN,0,0,manhattan,0,0.6504672897196262,50,36
 MANU,KNN,0,0,hamming,0,0.5398230088495575,70,43
 MCI,KNN,0,0,braycurtis,0,0.6608478802992519,20,18
 MCD,KNN,0,0,hamming,0,0.4794520547945205,20,17
 LRN,KNN,0,0,euclidean,0,0.6432584269662921,60,50
 MCC,KNN,0,0,hamming,0,0.53125,70,49
 MBT,KNN,0,0,hamming,0,0.4993234100135318,50,33
 LPL,KNN,0,0,manhattan,0,0.6698292220113852,60,39
 MANU,KNN,0,0,canberra,0,0.7714285714285715,80,50
 LRN,KNN,0,0,euclidean,0,0.6408045977011494,70,50
 MCC,KNN,0,0,euclidean,0,0.6195652173913043,80,57
 MCI,KNN,0,0,chebyshev,0,0.5717884130982368,30,25
 MCD,KNN,0,0,braycurtis,0,0.6666666666666666,30,17
 MANU,KNN,0,0,chebyshev,0,0.6494845360824743,90,85
 LPL,KNN,0,0,euclidean,0,0.6628131021194605,70,50
 MBT,KNN,0,0,braycurtis,0,0.6470588235294118,60,37
 MCC,KNN,0,0,braycurtis,0,0.7784090909090909,90,82
 LRN,KNN,0,0,euclidean,0,0.638235294117647,80,56
 MANU,KNN,0,0,euclidean,0,0.8202247191011236,100,70
 MCI,KNN,0,0,canberra,0,0.6819338422391857,40,21
 LPL,KNN,0,0,braycurtis,0,0.675146771037182,80,48
 MCD,KNN,0,0,euclidean,0,0.6404066073697586,40,36
 MCC,KNN,0,0,braycurtis,0,0.7976190476190477,100,73
 MBT,KNN,0,0,euclidean,0,0.6168741355463347,70,39
 LRN,KNN,0,0,euclidean,0,0.6204819277108434,90,75
 LPL,KNN,0,0,hamming,0,0.5387673956262425,90,64
 MCI,KNN,0,0,euclidean,0,0.6105398457583547,50,45
 MCD,KNN,0,0,hamming,0,0.4492939666238768,50,24
 LRN,KNN,0,0,braycurtis,0,0.6111111111111112,100,61
 MBT,KNN,0,0,euclidean,0,0.5818181818181818,80,46
 LPL,KNN,0,0,euclidean,0,0.6545454545454545,100,92
 MCI,KNN,0,0,euclidean,0,0.6181818181818182,60,36
 MCD,KNN,0,0,braycurtis,0,0.6731517509727627,60,31
 MBT,KNN,0,0,euclidean,0,0.594059405940594,90,70
 MFD,KNN,0,0,manhattan,0,0.7444253859348199,10,10
 MHI,KNN,0,0,euclidean,0,0.9174757281553398,10,10
 MCI,KNN,0,0,manhattan,0,0.7152230971128609,70,27
 MCD,KNN,0,0,manhattan,0,0.6618610747051114,70,67
 MBT,KNN,0,0,hamming,0,0.525035765379113,100,63
 MFM,KNN,0,0,euclidean,0,0.9210850801479655,10,10
 MFD,KNN,0,0,euclidean,0,0.5634782608695652,20,20
 MHI,KNN,0,0,euclidean,0,0.8245901639344262,20,20
 MCI,KNN,0,0,manhattan,0,0.6883289124668435,80,31
 MCD,KNN,0,0,manhattan,0,0.6927152317880795,80,69
 MFM,KNN,0,0,euclidean,0,0.788293897882939,20,20
 MHN,KNN,0,0,euclidean,0,0.9580764488286067,10,10
 MIN,KNN,0,0,euclidean,0,0.9741060419235512,10,10
 MFD,KNN,0,0,euclidean,0,0.5802469135802469,30,17
 MHI,KNN,0,0,euclidean,0,0.739202657807309,30,30
 MCI,KNN,0,0,canberra,0,0.7238605898123325,90,43
 MCD,KNN,0,0,braycurtis,0,0.6934404283801874,90,66
 MFM,KNN,0,0,manhattan,0,0.7182389937106918,30,30
 MHN,KNN,0,0,euclidean,0,0.8592777085927771,20,20
 MIN,KNN,0,0,euclidean,0,0.933997509339975,20,20
 MFD,KNN,0,0,manhattan,0,0.6225402504472272,40,26
 MHI,KNN,0,0,braycurtis,0,0.696969696969697,40,25
 MCI,KNN,0,0,euclidean,0,0.6626016260162602,100,71
 MCD,KNN,0,0,hamming,0,0.591339648173207,100,64
 MFM,KNN,0,0,euclidean,0,0.662007623888183,40,33
 MFD,KNN,0,0,braycurtis,0,0.6751361161524501,50,33
 MHI,KNN,0,0,euclidean,0,0.6109215017064846,50,45
 MHN,KNN,0,0,euclidean,0,0.7861635220125787,30,30
 MIN,KNN,0,0,euclidean,0,0.9031446540880503,30,30
 MIXT,KNN,0,0,manhattan,0,0.5178571428571429,10,8
 MMD,KNN,0,0,euclidean,0,0.9814814814814815,10,10
 MFD,KNN,0,0,euclidean,0,0.6279926335174953,60,38
 MFM,KNN,0,0,euclidean,0,0.6302952503209243,50,42
 MHI,KNN,0,0,braycurtis,0,0.6851211072664359,60,42
 MMT,KNN,0,0,euclidean,0,0.9457459926017263,10,10
 MHN,KNN,0,0,euclidean,0,0.6975857687420585,40,34
 MIN,KNN,0,0,euclidean,0,0.8729351969504447,40,40
 MIXT,KNN,0,0,manhattan,0,0.6634615384615384,20,14
 MMD,KNN,0,0,euclidean,0,0.9415584415584416,20,20
 MFD,KNN,0,0,euclidean,0,0.6429906542056075,70,51
 MHI,KNN,0,0,euclidean,0,0.6719298245614035,70,36
 MIXT,KNN,0,0,manhattan,0,0.7604166666666666,30,17
 MFM,KNN,0,0,euclidean,0,0.5875486381322957,60,47
 MMD,KNN,0,0,euclidean,0,0.8561643835616438,30,30
 MMT,KNN,0,0,euclidean,0,0.8953922789539228,20,20
 MIN,KNN,0,0,braycurtis,0,0.8510911424903723,50,33
 MHN,KNN,0,0,braycurtis,0,0.6919127086007703,50,39
 MIXT,KNN,0,0,canberra,0,0.8977272727272727,40,21
 MFD,KNN,0,0,euclidean,0,0.635673624288425,80,55
 MMD,KNN,0,0,euclidean,0,0.7898550724637681,40,40
 MHI,KNN,0,0,euclidean,0,0.6512455516014235,80,63
 MFM,KNN,0,0,euclidean,0,0.5792922673656619,70,46
 MIXT,KNN,0,0,braycurtis,0,0.8125,50,34
 MHN,KNN,0,0,braycurtis,0,0.6770428015564203,60,52
 MMD,KNN,0,0,euclidean,0,0.7692307692307693,50,42
 MIN,KNN,0,0,hamming,0,0.7237354085603113,60,39
 MMT,KNN,0,0,euclidean,0,0.8490566037735849,30,30
 MFD,KNN,0,0,euclidean,0,0.6782273603082851,90,49
 MHI,KNN,0,0,hamming,0,0.4404332129963899,90,42
 MIXT,KNN,0,0,canberra,0,0.9166666666666666,60,30
 MMD,KNN,0,0,canberra,0,0.7049180327868853,60,45
 MFM,KNN,0,0,hamming,0,0.47549668874172185,80,25
 MIN,KNN,0,0,manhattan,0,0.8230668414154653,70,60
 MFD,KNN,0,0,chebyshev,0,0.6105675146771037,100,63
 MHN,KNN,0,0,canberra,0,0.6985583224115334,70,34
 MMT,KNN,0,0,euclidean,0,0.7750952986022872,40,38
 MIXT,KNN,0,0,braycurtis,0,0.9375,70,40
 MMD,KNN,0,0,euclidean,0,0.6929824561403509,70,54
 MHI,KNN,0,0,canberra,0,0.7161172161172161,100,39
 MIXT,KNN,0,0,manhattan,0,0.8928571428571429,80,23
 MFM,KNN,0,0,braycurtis,0,0.6372155287817939,90,55
 MMD,KNN,0,0,euclidean,0,0.660377358490566,80,52
 MIN,KNN,0,0,euclidean,0,0.7337748344370861,80,80
 MHN,KNN,0,0,hamming,0,0.3748344370860927,80,35
 MMT,KNN,0,0,braycurtis,0,0.7612323491655969,50,21
 MIXT,KNN,0,0,manhattan,0,0.9583333333333334,90,41
 MMD,KNN,0,0,euclidean,0,0.6224489795918368,90,59
 MMU,KNN,0,0,euclidean,0,0.9283065512978986,10,3
 MIXT,KNN,0,0,euclidean,0,0.775,100,79
 MFM,KNN,0,0,euclidean,0,0.625169147496617,100,65
 MMD,KNN,0,0,euclidean,0,0.6333333333333333,100,85
 MIN,KNN,0,0,euclidean,0,0.7028112449799196,90,90
 MHN,KNN,0,0,euclidean,0,0.6305220883534136,90,48
 MMT,KNN,0,0,euclidean,0,0.7068741893644618,60,18
 MMU,KNN,0,0,manhattan,0,0.8426966292134831,20,20
 MN,KNN,0,0,hamming,0,0.43434343434343436,10,9
 MIN,KNN,0,0,euclidean,0,0.6941813261163735,100,100
 MHN,KNN,0,0,euclidean,0,0.6332882273342354,100,82
 MNP,KNN,0,0,euclidean,0,0.9491094147582697,10,10
 MMT,KNN,0,0,euclidean,0,0.6500655307994757,70,34
 MN,KNN,0,0,euclidean,0,0.6631578947368421,20,15
 MMU,KNN,0,0,euclidean,0,0.7894073139974779,30,24
 MOSC,KNN,0,0,error,0,-1,10,-1
 MOSC,KNN,0,0,error,0,-1,20,-1
 MOSC,KNN,0,0,error,0,-1,30,-1
 MOSC,KNN,0,0,error,0,-1,40,-1
 MOSC,KNN,0,0,error,0,-1,50,-1
 MOSC,KNN,0,0,error,0,-1,60,-1
 MOSC,KNN,0,0,error,0,-1,70,-1
 MOSC,KNN,0,0,error,0,-1,80,-1
 MOSC,KNN,0,0,error,0,-1,90,-1
 MOSC,KNN,0,0,error,0,-1,100,-1
 MN,KNN,0,0,braycurtis,0,0.7417582417582418,30,21
 MNP,KNN,0,0,euclidean,0,0.8791773778920309,20,20
 MMT,KNN,0,0,braycurtis,0,0.6993377483443709,80,53
 MSM,KNN,0,0,hamming,0,0.3995067817509248,10,7
 MMU,KNN,0,0,euclidean,0,0.7006369426751592,40,33
 MN,KNN,0,0,braycurtis,0,0.6264367816091954,40,27
 MNP,KNN,0,0,hamming,0,0.6727272727272727,30,30
 MMT,KNN,0,0,hamming,0,0.48058902275769744,90,55
 MN,KNN,0,0,euclidean,0,0.6265060240963856,50,40
 MSM,KNN,0,0,euclidean,0,0.5529265255292652,20,18
 MMU,KNN,0,0,braycurtis,0,0.7284427284427284,50,22
 MN,KNN,0,0,braycurtis,0,0.7531645569620253,60,41
 MNP,KNN,0,0,euclidean,0,0.7086614173228346,40,40
 MMT,KNN,0,0,euclidean,0,0.6089309878213802,100,100
 MSM,KNN,0,0,manhattan,0,0.6553459119496855,30,23
 MMU,KNN,0,0,braycurtis,0,0.6723016905071522,60,23
 MN,KNN,0,0,euclidean,0,0.62,70,39
 MNP,KNN,0,0,canberra,0,0.7440318302387268,50,34
 MN,KNN,0,0,hamming,0,0.6338028169014085,80,51
 MSM,KNN,0,0,canberra,0,0.6607369758576874,40,26
 MMU,KNN,0,0,braycurtis,0,0.668856767411301,70,37
 MTR,KNN,0,0,manhattan,0,0.5843137254901961,10,8
 MN,KNN,0,0,hamming,0,0.5671641791044776,90,64
 MNP,KNN,0,0,braycurtis,0,0.6729222520107239,60,52
 MMU,KNN,0,0,euclidean,0,0.6520584329349269,80,66
 MSM,KNN,0,0,hamming,0,0.49037227214377405,50,28
 MTR,KNN,0,0,chebyshev,0,0.5138705416116248,20,15
 MN,KNN,0,0,manhattan,0,0.7301587301587301,100,65
 MNP,KNN,0,0,braycurtis,0,0.6829268292682927,70,41
 MMU,KNN,0,0,hamming,0,0.39865771812080536,90,39
 MTR,KNN,0,0,euclidean,0,0.5794392523364486,30,23
 MSM,KNN,0,0,euclidean,0,0.6498054474708171,60,44
 MNP,KNN,0,0,euclidean,0,0.6452054794520548,80,48
 MTR,KNN,0,0,hamming,0,0.43859649122807015,40,25
 MMU,KNN,0,0,hamming,0,0.4016282225237449,100,56
 MSM,KNN,0,0,hamming,0,0.4927916120576671,70,36
 MNP,KNN,0,0,chebyshev,0,0.5831024930747922,90,61
 MTR,KNN,0,0,hamming,0,0.44747612551159616,50,30
 MSM,KNN,0,0,euclidean,0,0.6158940397350994,80,57
 MWA,KNN,0,0,manhattan,0,0.5529661016949152,10,7
 MVF,KNN,0,0,euclidean,0,0.9223181257706535,10,10
 MNP,KNN,0,0,hamming,0,0.4803921568627451,100,25
 MWA,KNN,0,0,euclidean,0,0.5431034482758621,20,17
 MTR,KNN,0,0,chebyshev,0,0.5696551724137932,60,54
 MSM,KNN,0,0,braycurtis,0,0.6961178045515395,90,63
 MVF,KNN,0,0,euclidean,0,0.7957658779576587,20,20
 MXL,KNN,0,0,hamming,0,0.49645390070921985,10,9
 NBB,KNN,0,0,euclidean,0,1.0,10,10
 NEA,KNN,0,0,euclidean,0,0.9331259720062208,10,10
 MWA,KNN,0,0,euclidean,0,0.5657894736842105,30,18
 NCR,KNN,0,0,braycurtis,0,0.5536374845869297,10,6
 MTR,KNN,0,0,braycurtis,0,0.6206415620641562,70,60
 MSM,KNN,0,0,euclidean,0,0.6427604871447903,100,59
 MXL,KNN,0,0,hamming,0,0.5145985401459854,20,18
 NBB,KNN,0,0,euclidean,0,0.9589552238805971,20,20
 MVF,KNN,0,0,euclidean,0,0.7245283018867924,30,30
 MWA,KNN,0,0,euclidean,0,0.6049107142857143,40,27
 NEA,KNN,0,0,euclidean,0,0.8393700787401575,20,20
 MXL,KNN,0,0,hamming,0,0.5601503759398496,30,22
 NBB,KNN,0,0,manhattan,0,0.9038461538461539,30,30
 NCR,KNN,0,0,braycurtis,0,0.5952677459526775,20,11
 MTR,KNN,0,0,braycurtis,0,0.6177715091678421,80,62
 MWA,KNN,0,0,euclidean,0,0.6045454545454545,50,31
 MXL,KNN,0,0,euclidean,0,0.6705426356589147,40,37
 NEA,KNN,0,0,euclidean,0,0.748006379585327,30,30
 NBB,KNN,0,0,braycurtis,0,0.8214285714285714,40,29
 MVF,KNN,0,0,euclidean,0,0.6569250317662008,40,40
 NI,KNN,0,0,euclidean,0,0.781750924784217,10,5
 MTR,KNN,0,0,hamming,0,0.4992867332382311,90,53
 NCR,KNN,0,0,chebyshev,0,0.6264150943396226,30,29
 MWA,KNN,0,0,hamming,0,0.5277777777777778,60,40
 MXL,KNN,0,0,hamming,0,0.52,50,35
 NBB,KNN,0,0,braycurtis,0,0.7827868852459017,50,31
 NEA,KNN,0,0,canberra,0,0.7302100161550888,40,37
 MVF,KNN,0,0,euclidean,0,0.5982028241335045,50,30
 NI,KNN,0,0,braycurtis,0,0.5965130759651308,20,16
 MXL,KNN,0,0,hamming,0,0.5413223140495868,60,35
 NBB,KNN,0,0,canberra,0,0.7711864406779662,60,32
 MTR,KNN,0,0,chebyshev,0,0.5988455988455988,100,67
 MWA,KNN,0,0,euclidean,0,0.6391509433962265,70,51
 NCR,KNN,0,0,euclidean,0,0.6162642947903431,40,23
 NEA,KNN,0,0,braycurtis,0,0.6693944353518821,50,34
 MXL,KNN,0,0,braycurtis,0,0.717948717948718,70,47
 NBB,KNN,0,0,hamming,0,0.39473684210526316,70,32
 NI,KNN,0,0,hamming,0,0.410062893081761,30,14
 MVF,KNN,0,0,euclidean,0,0.5979247730220493,60,46
 MWA,KNN,0,0,euclidean,0,0.5817307692307693,80,57
 NID,KNN,0,0,euclidean,0,0.9724137931034482,10,10
 NCR,KNN,0,0,euclidean,0,0.6469833119383825,50,32
 MXL,KNN,0,0,euclidean,0,0.6460176991150443,80,58
 NBB,KNN,0,0,chebyshev,0,0.6272727272727273,80,22
 NEA,KNN,0,0,hamming,0,0.4079601990049751,60,49
 NID,KNN,0,0,euclidean,0,0.9416058394160584,20,20
 MWA,KNN,0,0,canberra,0,0.6911764705882353,90,53
 NI,KNN,0,0,euclidean,0,0.6175349428208387,40,30
 MVF,KNN,0,0,hamming,0,0.44692005242463956,70,36
 MXL,KNN,0,0,manhattan,0,0.7431192660550459,90,60
 NBB,KNN,0,0,hamming,0,0.5047169811320755,90,48
 NCR,KNN,0,0,braycurtis,0,0.6990920881971465,60,37
 NID,KNN,0,0,euclidean,0,0.9147286821705426,30,30
 NEA,KNN,0,0,hamming,0,0.4184873949579832,70,31
 MWA,KNN,0,0,manhattan,0,0.6225,100,42
 MXL,KNN,0,0,manhattan,0,0.7476190476190476,100,61
 NBB,KNN,0,0,braycurtis,0,0.7892156862745098,100,50
 NI,KNN,0,0,euclidean,0,0.6508344030808729,50,35
 NID,KNN,0,0,euclidean,0,0.8760330578512396,40,40
 MVF,KNN,0,0,canberra,0,0.7152317880794702,80,42
 NEA,KNN,0,0,hamming,0,0.44122657580919933,80,40
 NCR,KNN,0,0,euclidean,0,0.6146788990825688,70,55
 NID,KNN,0,0,canberra,0,0.8584070796460177,50,35
 NI,KNN,0,0,manhattan,0,0.695201037613489,60,47
 MVF,KNN,0,0,hamming,0,0.4538152610441767,90,34
 NID,KNN,0,0,braycurtis,0,0.8952380952380953,60,30
 NEA,KNN,0,0,hamming,0,0.44559585492227977,90,18
 NCR,KNN,0,0,hamming,0,0.5509933774834437,80,43
 NID,KNN,0,0,euclidean,0,0.7731958762886598,70,50
 NI,KNN,0,0,braycurtis,0,0.7365661861074705,70,49
 MVF,KNN,0,0,canberra,0,0.7307171853856563,100,27
 NEA,KNN,0,0,canberra,0,0.7320490367775832,100,20
 NCR,KNN,0,0,euclidean,0,0.6840696117804551,90,65
 NID,KNN,0,0,euclidean,0,0.7303370786516854,80,80
 NPN,KNN,0,0,euclidean,0,0.8846153846153846,10,8
 NI,KNN,0,0,euclidean,0,0.713907284768212,80,54
 NNA,KNN,0,0,hamming,0,0.41228070175438597,10,7
 NID,KNN,0,0,euclidean,0,0.6666666666666666,90,90
 NKX,KNN,0,0,euclidean,0,0.9153605015673981,10,10
 NCR,KNN,0,0,hamming,0,0.584573748308525,100,56
 NR,KNN,0,0,hamming,0,0.4254007398273736,10,3
 NID,KNN,0,0,canberra,0,0.8904109589041096,100,80
 NPN,KNN,0,0,chebyshev,0,0.7142857142857143,20,15
 NNA,KNN,0,0,canberra,0,0.6077844311377245,20,6
 NI,KNN,0,0,manhattan,0,0.7643908969210174,90,68
 NKX,KNN,0,0,manhattan,0,0.8031746031746032,20,20
 NPN,KNN,0,0,canberra,0,0.7745901639344263,30,16
 NR,KNN,0,0,hamming,0,0.5080946450809465,20,17
 NNA,KNN,0,0,euclidean,0,0.5950920245398773,30,21
 NRK,KNN,0,0,euclidean,0,0.9353796445880452,10,10
 NKX,KNN,0,0,euclidean,0,0.707395498392283,30,30
 NPN,KNN,0,0,hamming,0,0.4915254237288136,40,14
 NI,KNN,0,0,euclidean,0,0.706359945872801,100,81
 NNA,KNN,0,0,braycurtis,0,0.7169811320754716,40,28
 NRK,KNN,0,0,euclidean,0,0.8756137479541735,20,20
 NR,KNN,0,0,euclidean,0,0.5924528301886792,30,22
 NPN,KNN,0,0,braycurtis,0,0.7105263157894737,50,28
 NKX,KNN,0,0,canberra,0,0.7231270358306189,40,24
 NNA,KNN,0,0,manhattan,0,0.6580645161290323,50,34
 NRK,KNN,0,0,euclidean,0,0.7976782752902156,30,30
 NRP,KNN,0,0,chebyshev,0,0.524390243902439,10,8
 NPN,KNN,0,0,chebyshev,0,0.55,60,27
 NTC,KNN,0,0,euclidean,0,0.9336734693877551,10,10
 NR,KNN,0,0,manhattan,0,0.6124523506988564,40,29
 NNA,KNN,0,0,euclidean,0,0.609271523178808,60,45
 NKX,KNN,0,0,euclidean,0,0.5907590759075908,50,48
 NPN,KNN,0,0,hamming,0,0.4056603773584906,70,48
 NRK,KNN,0,0,manhattan,0,0.7327731092436974,40,27
 NRP,KNN,0,0,hamming,0,0.48148148148148145,20,14
 NNA,KNN,0,0,euclidean,0,0.6292517006802721,70,54
 NTC,KNN,0,0,euclidean,0,0.8595360824742269,20,20
 NR,KNN,0,0,manhattan,0,0.6264441591784339,50,40
 NKX,KNN,0,0,euclidean,0,0.5986622073578596,60,53
 NPN,KNN,0,0,manhattan,0,0.6323529411764706,80,43
 NRK,KNN,0,0,braycurtis,0,0.717206132879046,50,42
 NNA,KNN,0,0,euclidean,0,0.6188811188811189,80,58
 NRP,KNN,0,0,euclidean,0,0.578125,30,29
 NPN,KNN,0,0,manhattan,0,0.7602040816326531,90,39
 NTC,KNN,0,0,euclidean,0,0.76953125,30,13
 NR,KNN,0,0,euclidean,0,0.5862516212710766,60,47
 NKX,KNN,0,0,hamming,0,0.4440677966101695,70,27
 NNA,KNN,0,0,euclidean,0,0.6258992805755396,90,69
