Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,No_of_neighbors,Our_test_score
 LAZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LAZ,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 LAZ,ZR,0,0,0,0,13.333333333333334,30,-1,-1,15
 LAZ,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 LAZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LAZ,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 LAZ,ZR,0,0,0,0,20.444444444444443,40,-1,-1,37
 LAZ,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 LAZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LAZ,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 LAZ,ZR,0,0,0,0,27.22222222222222,50,-1,-1,20
 LAZ,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 LAZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LAZ,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 LAZ,ZR,0,0,0,0,34.44444444444444,60,-1,-1,31
 LAZ,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 LAZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LAZ,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 LAZ,ZR,0,0,0,0,40.75,70,-1,-1,45
 LAZ,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 LAZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LAZ,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 LAZ,ZR,0,0,0,0,49.857142857142854,80,-1,-1,25
 LAZ,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 LAZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LAZ,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 LAZ,ZR,0,0,0,0,59.333333333333336,90,-1,-1,35
 LAZ,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 LAZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LAZ,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 LAZ,ZR,0,0,0,0,67.0,100,-1,-1,44
 LRN,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 LRN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LRN,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 LRN,ZR,0,0,0,0,2.4444444444444446,10,-1,-1,2
 LRN,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 LRN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LRN,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 LRN,ZR,0,0,0,0,11.88888888888889,20,-1,-1,11
 LRN,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 LRN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LRN,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 LRN,ZR,0,0,0,0,23.555555555555557,30,-1,-1,1
 LRN,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 LRN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LRN,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 LRN,ZR,0,0,0,0,27.444444444444443,40,-1,-1,4
 LRN,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 LRN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LRN,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 LRN,ZR,0,0,0,0,25.77777777777778,50,-1,-1,49
 LRN,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 LRN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LRN,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 LRN,ZR,0,0,0,0,29.0,60,-1,-1,54
 LRN,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 LRN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LRN,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 LRN,ZR,0,0,0,0,34.333333333333336,70,-1,-1,48
 LRN,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 LRN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LRN,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 LRN,ZR,0,0,0,0,38.4,80,-1,-1,58
 LRN,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 LRN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LRN,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 LRN,ZR,0,0,0,0,40.75,90,-1,-1,68
 LRN,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 LRN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LRN,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 LRN,ZR,0,0,0,0,48.5,100,-1,-1,58
 HUN,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 HUN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 HUN,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 HUN,ZR,0,0,0,0,2.111111111111111,10,-1,-1,3
 HUN,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 HUN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 HUN,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 HUN,ZR,0,0,0,0,8.88888888888889,20,-1,-1,0
 HUN,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 HUN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 HUN,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 HUN,ZR,0,0,0,0,12.222222222222221,30,-1,-1,11
 HUN,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 HUN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 HUN,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 HUN,ZR,0,0,0,0,17.444444444444443,40,-1,-1,39
 HUN,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 HUN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 HUN,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 HUN,ZR,0,0,0,0,26.333333333333332,50,-1,-1,44
 HUN,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 HUN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 HUN,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 HUN,ZR,0,0,0,0,35.111111111111114,60,-1,-1,40
 HUN,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 HUN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 HUN,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 HUN,ZR,0,0,0,0,41.875,70,-1,-1,48
 HUN,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 HUN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 HUN,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 HUN,ZR,0,0,0,0,50.142857142857146,80,-1,-1,53
 HUN,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 HUN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 HUN,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 HUN,ZR,0,0,0,0,59.0,90,-1,-1,67
 HUN,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 HUN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 HUN,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 HUN,ZR,0,0,0,0,66.4,100,-1,-1,70
 S,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 S,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 S,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 S,ZR,0,0,0,0,3.111111111111111,10,-1,-1,6
 S,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 S,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 S,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 S,ZR,0,0,0,0,10.222222222222221,20,-1,-1,1
 S,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 S,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 S,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 S,ZR,0,0,0,0,11.11111111111111,30,-1,-1,18
 S,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 S,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 S,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 S,ZR,0,0,0,0,16.22222222222222,40,-1,-1,10
 S,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 S,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 S,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 S,ZR,0,0,0,0,18.666666666666668,50,-1,-1,32
 S,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 S,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 S,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 S,ZR,0,0,0,0,25.0,60,-1,-1,25
 S,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 S,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 S,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 S,ZR,0,0,0,0,27.555555555555557,70,-1,-1,27
 S,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 S,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 S,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 S,ZR,0,0,0,0,38.77777777777778,80,-1,-1,45
 S,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 S,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 S,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 S,ZR,0,0,0,0,38.22222222222222,90,-1,-1,40
 S,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 S,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 S,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 S,ZR,0,0,0,0,42.75,100,-1,-1,38
 KAI,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 KAI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KAI,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 KAI,ZR,0,0,0,0,4.0,10,-1,-1,9
 KAI,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 KAI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KAI,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 KAI,ZR,0,0,0,0,7.888888888888889,20,-1,-1,11
 KAI,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 KAI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KAI,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 KAI,ZR,0,0,0,0,14.777777777777779,30,-1,-1,11
 KAI,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 KAI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KAI,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 KAI,ZR,0,0,0,0,20.444444444444443,40,-1,-1,40
 KAI,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 KAI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KAI,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 KAI,ZR,0,0,0,0,31.0,50,-1,-1,32
 KAI,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 KAI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KAI,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 KAI,ZR,0,0,0,0,34.111111111111114,60,-1,-1,30
 KAI,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 KAI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KAI,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 KAI,ZR,0,0,0,0,41.55555555555556,70,-1,-1,70
 KAI,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 KAI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KAI,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 KAI,ZR,0,0,0,0,49.77777777777778,80,-1,-1,38
 KAI,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 KAI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KAI,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 KAI,ZR,0,0,0,0,52.888888888888886,90,-1,-1,51
 KAI,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 KAI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KAI,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 KAI,ZR,0,0,0,0,56.625,100,-1,-1,66
 PKX,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 PKX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PKX,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 PKX,ZR,0,0,0,0,4.222222222222222,10,-1,-1,9
 PKX,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 PKX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PKX,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 PKX,ZR,0,0,0,0,8.666666666666666,20,-1,-1,1
 PKX,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 PKX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PKX,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 PKX,ZR,0,0,0,0,10.777777777777779,30,-1,-1,8
 PKX,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 PKX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PKX,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 PKX,ZR,0,0,0,0,17.666666666666668,40,-1,-1,25
 PKX,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 PKX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PKX,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 PKX,ZR,0,0,0,0,25.77777777777778,50,-1,-1,34
 PKX,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 PKX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PKX,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 PKX,ZR,0,0,0,0,33.333333333333336,60,-1,-1,52
 PKX,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 PKX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PKX,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 PKX,ZR,0,0,0,0,41.55555555555556,70,-1,-1,52
 PKX,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 PKX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PKX,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 PKX,ZR,0,0,0,0,49.22222222222222,80,-1,-1,24
 PKX,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 PKX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PKX,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 PKX,ZR,0,0,0,0,51.77777777777778,90,-1,-1,27
 PKX,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 PKX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PKX,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 PKX,ZR,0,0,0,0,56.5,100,-1,-1,32
 LPL,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 LPL,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LPL,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 LPL,ZR,0,0,0,0,5.555555555555555,10,-1,-1,3
 LPL,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 LPL,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LPL,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 LPL,ZR,0,0,0,0,8.777777777777779,20,-1,-1,20
 LPL,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 LPL,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LPL,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 LPL,ZR,0,0,0,0,17.88888888888889,30,-1,-1,29
 LPL,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 LPL,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LPL,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 LPL,ZR,0,0,0,0,21.666666666666668,40,-1,-1,20
 LPL,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 LPL,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LPL,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 LPL,ZR,0,0,0,0,26.333333333333332,50,-1,-1,11
 LPL,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 LPL,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LPL,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 LPL,ZR,0,0,0,0,29.333333333333332,60,-1,-1,47
 LPL,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 LPL,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LPL,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 LPL,ZR,0,0,0,0,37.0,70,-1,-1,25
 LPL,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 LPL,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LPL,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 LPL,ZR,0,0,0,0,41.142857142857146,80,-1,-1,31
 LPL,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 LPL,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LPL,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 LPL,ZR,0,0,0,0,43.333333333333336,90,-1,-1,30
 LPL,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 LPL,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LPL,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 LPL,ZR,0,0,0,0,50.8,100,-1,-1,32
 ENIA,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 ENIA,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ENIA,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 ENIA,ZR,0,0,0,0,7.0,10,-1,-1,2
 ENIA,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 ENIA,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ENIA,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 ENIA,ZR,0,0,0,0,9.666666666666666,20,-1,-1,12
 ENIA,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 ENIA,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ENIA,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 ENIA,ZR,0,0,0,0,9.0,30,-1,-1,7
 ENIA,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 ENIA,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ENIA,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 ENIA,ZR,0,0,0,0,15.0,40,-1,-1,19
 ENIA,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 ENIA,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ENIA,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 ENIA,ZR,0,0,0,0,22.11111111111111,50,-1,-1,34
 ENIA,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 ENIA,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ENIA,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 ENIA,ZR,0,0,0,0,29.555555555555557,60,-1,-1,33
 ENIA,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 ENIA,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ENIA,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 ENIA,ZR,0,0,0,0,34.111111111111114,70,-1,-1,62
 ENIA,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 ENIA,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ENIA,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 ENIA,ZR,0,0,0,0,41.55555555555556,80,-1,-1,16
 ENIA,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 ENIA,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ENIA,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 ENIA,ZR,0,0,0,0,42.111111111111114,90,-1,-1,61
 ENIA,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 ENIA,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ENIA,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 ENIA,ZR,0,0,0,0,47.5,100,-1,-1,79
 BBY,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 BBY,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BBY,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 BBY,ZR,0,0,0,0,4.0,10,-1,-1,9
 BBY,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 BBY,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BBY,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 BBY,ZR,0,0,0,0,9.0,20,-1,-1,0
 BBY,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 BBY,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BBY,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 BBY,ZR,0,0,0,0,15.222222222222221,30,-1,-1,22
 BBY,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 BBY,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BBY,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 BBY,ZR,0,0,0,0,26.22222222222222,40,-1,-1,18
 BBY,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 BBY,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BBY,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 BBY,ZR,0,0,0,0,31.555555555555557,50,-1,-1,42
 BBY,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 BBY,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BBY,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 BBY,ZR,0,0,0,0,31.666666666666668,60,-1,-1,8
 BBY,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 BBY,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BBY,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 BBY,ZR,0,0,0,0,32.333333333333336,70,-1,-1,43
 BBY,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 BBY,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BBY,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 BBY,ZR,0,0,0,0,40.55555555555556,80,-1,-1,65
 BBY,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 BBY,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BBY,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 BBY,ZR,0,0,0,0,44.888888888888886,90,-1,-1,34
 BBY,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 BBY,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BBY,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 BBY,ZR,0,0,0,0,49.875,100,-1,-1,47
 MCI,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 MCI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MCI,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 MCI,ZR,0,0,0,0,9.333333333333334,10,-1,-1,8
 MCI,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 MCI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MCI,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 MCI,ZR,0,0,0,0,13.88888888888889,20,-1,-1,20
 MCI,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 MCI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MCI,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 MCI,ZR,0,0,0,0,7.222222222222222,30,-1,-1,1
 MCI,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 MCI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MCI,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 MCI,ZR,0,0,0,0,7.333333333333333,40,-1,-1,0
 MCI,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 MCI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MCI,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 MCI,ZR,0,0,0,0,13.666666666666666,50,-1,-1,9
 MCI,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 MCI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MCI,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 MCI,ZR,0,0,0,0,17.444444444444443,60,-1,-1,15
 MCI,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 MCI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MCI,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 MCI,ZR,0,0,0,0,26.444444444444443,70,-1,-1,70
 MCI,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 MCI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MCI,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 MCI,ZR,0,0,0,0,36.77777777777778,80,-1,-1,80
 MCI,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 MCI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MCI,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 MCI,ZR,0,0,0,0,51.77777777777778,90,-1,-1,44
 MCI,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 MCI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MCI,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 MCI,ZR,0,0,0,0,63.125,100,-1,-1,57
 BMI,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 BMI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BMI,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 BMI,ZR,0,0,0,0,6.888888888888889,10,-1,-1,9
 BMI,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 BMI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BMI,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 BMI,ZR,0,0,0,0,10.0,20,-1,-1,0
 BMI,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 BMI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BMI,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 BMI,ZR,0,0,0,0,16.0,30,-1,-1,0
 BMI,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 BMI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BMI,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 BMI,ZR,0,0,0,0,23.555555555555557,40,-1,-1,30
 BMI,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 BMI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BMI,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 BMI,ZR,0,0,0,0,35.333333333333336,50,-1,-1,42
 BMI,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 BMI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
