Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 LAZ,SVM,-1,-1,linear,-1,0.534711964549483,30,0.5,-1,-1,21
 LAZ,KNN,-1,-1,braycurtis,11,0.5066469719350074,30,-1,-1,9,23
 LAZ,ZR,-1,-1,0,0,0.534711964549483,30,-1,-1,-1,21
 LAZ,RF,10,30,0,-1,0.5426008968609866,40,-1,-1,-1,20
 LAZ,SVM,-1,-1,poly,-1,0.5814648729446936,40,10,-1,-1,21
 LAZ,KNN,-1,-1,manhattan,11,0.5276532137518685,40,-1,-1,7,24
 LAZ,ZR,-1,-1,0,0,0.5695067264573991,40,-1,-1,-1,19
 LAZ,RF,30,40,0,-1,0.556732223903177,50,-1,-1,-1,30
 LAZ,SVM,-1,-1,poly,-1,0.5612708018154312,50,100,-1,-1,33
 LAZ,KNN,-1,-1,chebyshev,11,0.5264750378214826,50,-1,-1,3,35
 LAZ,ZR,-1,-1,0,0,0.556732223903177,50,-1,-1,-1,29
 LAZ,RF,10,30,0,-1,0.5421133231240429,60,-1,-1,-1,25
 LAZ,SVM,-1,-1,poly,-1,0.5604900459418071,60,100,-1,-1,36
 LAZ,KNN,-1,-1,braycurtis,11,0.5421133231240429,60,-1,-1,3,30
 LAZ,ZR,-1,-1,0,0,0.5758039816232772,60,-1,-1,-1,21
 LAZ,RF,10,10,0,-1,0.5534883720930233,70,-1,-1,-1,25
 LAZ,SVM,-1,-1,poly,-1,0.5813953488372093,70,100,-1,-1,30
 LAZ,KNN,-1,-1,hamming,11,0.5085271317829457,70,-1,-1,5,49
 LAZ,ZR,-1,-1,0,0,0.5891472868217055,70,-1,-1,-1,9
 LAZ,RF,30,50,0,-1,0.5557299843014128,80,-1,-1,-1,36
 LAZ,SVM,-1,-1,poly,-1,0.5620094191522763,80,100,-1,-1,33
 LAZ,KNN,-1,-1,hamming,11,0.5321821036106751,80,-1,-1,11,52
 LAZ,ZR,-1,-1,0,0,0.5714285714285714,80,-1,-1,-1,24
 LAZ,RF,10,50,0,-1,0.5596184419713831,90,-1,-1,-1,51
 LAZ,SVM,-1,-1,poly,-1,0.6089030206677265,90,100,-1,-1,43
 LAZ,KNN,-1,-1,chebyshev,11,0.548489666136725,90,-1,-1,7,52
 LAZ,ZR,-1,-1,0,0,0.6009538950715422,90,-1,-1,-1,40
 LAZ,RF,20,10,0,-1,0.5571658615136876,100,-1,-1,-1,43
 LAZ,SVM,-1,-1,poly,-1,0.5942028985507246,100,10,-1,-1,50
 LAZ,KNN,-1,-1,chebyshev,11,0.5233494363929146,100,-1,-1,11,53
 LAZ,ZR,-1,-1,0,0,0.5925925925925926,100,-1,-1,-1,48
 IX,RF,20,30,0,-1,0.5041580041580042,10,-1,-1,-1,7
 IX,SVM,-1,-1,poly,-1,0.5,10,10,-1,-1,8
 IX,KNN,-1,-1,braycurtis,11,0.4708939708939709,10,-1,-1,5,7
 IX,ZR,-1,-1,0,0,0.39293139293139295,10,-1,-1,-1,2
 IX,RF,10,20,0,-1,0.5125786163522013,20,-1,-1,-1,8
 IX,SVM,-1,-1,poly,-1,0.4968553459119497,20,1,-1,-1,10
 IX,KNN,-1,-1,hamming,11,0.4549266247379455,20,-1,-1,9,14
 IX,ZR,-1,-1,0,0,0.469601677148847,20,-1,-1,-1,15
 IX,RF,10,20,0,-1,0.5253699788583509,30,-1,-1,-1,5
 IX,SVM,-1,-1,poly,-1,0.5116279069767442,30,10,-1,-1,6
 IX,KNN,-1,-1,euclidean,11,0.5095137420718816,30,-1,-1,9,5
 IX,ZR,-1,-1,0,0,0.4693446088794926,30,-1,-1,-1,0
 IX,RF,20,50,0,-1,0.5031982942430704,40,-1,-1,-1,24
 IX,SVM,-1,-1,poly,-1,0.5213219616204691,40,100,-1,-1,26
 IX,KNN,-1,-1,chebyshev,11,0.5191897654584222,40,-1,-1,11,23
 IX,ZR,-1,-1,0,0,0.5170575692963753,40,-1,-1,-1,16
 IX,RF,40,30,0,-1,0.4860215053763441,50,-1,-1,-1,19
 IX,SVM,-1,-1,linear,-1,0.5161290322580645,50,100,-1,-1,29
 IX,KNN,-1,-1,chebyshev,11,0.5043010752688172,50,-1,-1,9,42
 IX,ZR,-1,-1,0,0,0.5161290322580645,50,-1,-1,-1,8
 IX,RF,30,50,0,-1,0.5336225596529284,60,-1,-1,-1,20
 IX,SVM,-1,-1,poly,-1,0.5574837310195228,60,10,-1,-1,42
 IX,KNN,-1,-1,braycurtis,11,0.48698481561822127,60,-1,-1,5,29
 IX,ZR,-1,-1,0,0,0.5195227765726681,60,-1,-1,-1,9
 IX,RF,50,10,0,-1,0.5339168490153173,70,-1,-1,-1,34
 IX,SVM,-1,-1,poly,-1,0.5306345733041575,70,100,-1,-1,41
 IX,KNN,-1,-1,braycurtis,11,0.5076586433260394,70,-1,-1,7,46
 IX,ZR,-1,-1,0,0,0.5120350109409191,70,-1,-1,-1,32
 IX,RF,30,30,0,-1,0.5198675496688742,80,-1,-1,-1,50
 IX,SVM,-1,-1,poly,-1,0.5264900662251656,80,5,-1,-1,51
 IX,KNN,-1,-1,hamming,11,0.5353200883002207,80,-1,-1,11,53
 IX,ZR,-1,-1,0,0,0.5264900662251656,80,-1,-1,-1,50
 IX,RF,30,50,0,-1,0.532293986636971,90,-1,-1,-1,49
 IX,SVM,-1,-1,poly,-1,0.5423162583518931,90,10,-1,-1,47
 IX,KNN,-1,-1,canberra,11,0.5256124721603563,90,-1,-1,7,49
 IX,ZR,-1,-1,0,0,0.5478841870824054,90,-1,-1,-1,42
 IX,RF,10,20,0,-1,0.5382022471910113,100,-1,-1,-1,53
 IX,SVM,-1,-1,rbf,-1,0.5404494382022472,100,0.5,-1,-1,62
 IX,KNN,-1,-1,hamming,11,0.5247191011235955,100,-1,-1,9,59
 IX,ZR,-1,-1,0,0,0.5280898876404494,100,-1,-1,-1,58
 
